Time	 MagX	 MagY	 MagZ	 AccelX	 AccelY	 AccelZ	 Yaw	 Pitch	 Roll	 Temperature	 Pressure	 Altitude
15570	  0.544	  0.131	  0.423	  0.205	  0.104	 -9.776	 -0.003	  0.002	  0.001	 31.700	 99.078	 -99999.000
15620	  0.545	  0.125	  0.426	  0.211	  0.125	 -9.736	 -0.003	  0.002	 -0.000	 31.700	 99.089	 -99999.000
15670	  0.545	  0.130	  0.426	  0.227	  0.122	 -9.748	 -0.003	  0.002	  0.000	 31.700	 99.078	 -99999.000
15719	  0.544	  0.126	  0.424	  0.229	  0.094	 -9.771	 -0.004	  0.003	  0.001	 31.700	 99.093	 -99999.000
15769	  0.545	  0.127	  0.429	  0.227	  0.099	 -9.747	 -0.004	  0.002	  0.001	 31.700	 99.089	 -99999.000
15820	  0.545	  0.126	  0.428	  0.213	  0.137	 -9.761	 -0.003	  0.002	  0.001	 31.700	 99.078	 -99999.000
15869	  0.545	  0.121	  0.426	  0.202	  0.107	 -9.787	 -0.003	  0.003	  0.001	 31.700	 99.078	 -99999.000
15919	  0.546	  0.126	  0.428	  0.227	  0.097	 -9.766	 -0.003	  0.002	  0.000	 31.700	 99.066	 -99999.000
15969	  0.544	  0.127	  0.422	  0.213	  0.119	 -9.752	 -0.003	  0.001	  0.001	 31.700	 99.089	 -99999.000
16019	  0.544	  0.124	  0.430	  0.226	  0.126	 -9.794	 -0.004	  0.003	  0.001	 31.700	 99.089	 -99999.000
16069	  0.544	  0.128	  0.428	  0.214	  0.110	 -9.745	 -0.004	  0.003	  0.000	 31.700	 99.066	 -99999.000
16119	  0.547	  0.125	  0.425	  0.208	  0.113	 -9.784	 -0.002	  0.003	  0.000	 31.700	 99.078	 -99999.000
16169	  0.543	  0.127	  0.424	  0.198	  0.107	 -9.803	 -0.004	  0.001	  0.001	 31.700	 99.089	 -99999.000
16219	  0.544	  0.131	  0.428	  0.231	  0.096	 -9.751	 -0.004	  0.003	  0.001	 31.700	 99.078	 -99999.000
16269	  0.544	  0.125	  0.426	  0.210	  0.125	 -9.752	 -0.005	  0.002	 -0.000	 31.700	 99.089	 -99999.000
16319	  0.545	  0.132	  0.425	  0.225	  0.101	 -9.774	 -0.003	  0.003	  0.000	 31.700	 99.078	 -99999.000
16369	  0.543	  0.128	  0.429	  0.237	  0.119	 -9.749	 -0.002	  0.002	  0.000	 31.700	 99.078	 -99999.000
16419	  0.545	  0.126	  0.428	  0.235	  0.120	 -9.758	 -0.003	  0.001	 -0.000	 31.700	 99.078	 -99999.000
16469	  0.546	  0.125	  0.428	  0.213	  0.103	 -9.746	 -0.004	  0.003	  0.000	 31.700	 99.089	 -99999.000
16519	  0.545	  0.131	  0.428	  0.221	  0.098	 -9.773	 -0.004	  0.003	 -0.001	 31.700	 99.089	 -99999.000
16569	  0.544	  0.127	  0.430	  0.219	  0.114	 -9.765	 -0.002	  0.004	  0.000	 31.700	 99.078	 -99999.000
16619	  0.545	  0.124	  0.429	  0.222	  0.086	 -9.783	 -0.003	  0.002	  0.001	 31.700	 99.078	 -99999.000
16669	  0.543	  0.125	  0.424	  0.227	  0.121	 -9.758	 -0.003	  0.003	  0.001	 31.700	 99.078	 -99999.000
16719	  0.543	  0.129	  0.428	  0.222	  0.116	 -9.770	 -0.004	  0.003	  0.000	 31.700	 99.066	 -99999.000
16769	  0.544	  0.127	  0.428	  0.195	  0.112	 -9.765	 -0.003	  0.003	  0.002	 31.700	 99.089	 -99999.000
16819	  0.545	  0.125	  0.428	  0.260	  0.116	 -9.762	 -0.004	  0.002	  0.000	 31.700	 99.089	 -99999.000
16869	  0.543	  0.130	  0.425	  0.228	  0.102	 -9.788	 -0.003	  0.002	  0.000	 31.700	 99.089	 -99999.000
16919	  0.542	  0.126	  0.424	  0.218	  0.116	 -9.755	 -0.003	  0.004	  0.001	 31.700	 99.078	 -99999.000
16969	  0.544	  0.127	  0.429	  0.230	  0.120	 -9.736	 -0.003	  0.003	  0.001	 31.700	 99.089	 -99999.000
17019	  0.546	  0.127	  0.428	  0.225	  0.128	 -9.757	 -0.004	  0.002	  0.000	 31.700	 99.082	 -99999.000
17069	  0.543	  0.124	  0.426	  0.207	  0.099	 -9.742	 -0.003	  0.003	  0.000	 31.700	 99.078	 -99999.000
17119	  0.544	  0.130	  0.428	  0.214	  0.122	 -9.767	 -0.004	  0.002	  0.000	 31.700	 99.089	 -99999.000
17169	  0.544	  0.128	  0.428	  0.250	  0.102	 -9.764	 -0.003	  0.003	  0.000	 31.700	 99.089	 -99999.000
17219	  0.542	  0.129	  0.426	  0.211	  0.115	 -9.770	 -0.003	  0.002	  0.001	 31.700	 99.078	 -99999.000
17269	  0.542	  0.126	  0.428	  0.225	  0.095	 -9.787	 -0.003	  0.004	  0.000	 31.700	 99.089	 -99999.000
17319	  0.543	  0.130	  0.426	  0.220	  0.116	 -9.761	 -0.004	  0.001	  0.002	 31.700	 99.078	 -99999.000
17369	  0.543	  0.124	  0.425	  0.219	  0.099	 -9.784	 -0.003	  0.003	  0.000	 31.700	 99.078	 -99999.000
17419	  0.542	  0.127	  0.424	  0.222	  0.126	 -9.760	 -0.004	  0.002	  0.001	 31.700	 99.078	 -99999.000
17469	  0.545	  0.127	  0.426	  0.204	  0.117	 -9.778	 -0.002	  0.002	  0.001	 31.700	 99.078	 -99999.000
17519	  0.544	  0.125	  0.428	  0.215	  0.109	 -9.763	 -0.004	  0.001	  0.000	 31.700	 99.078	 -99999.000
17569	  0.541	  0.127	  0.424	  0.221	  0.124	 -9.780	 -0.003	  0.003	  0.000	 31.700	 99.089	 -99999.000
17619	  0.545	  0.123	  0.426	  0.225	  0.088	 -9.750	 -0.004	  0.002	  0.001	 31.700	 99.078	 -99999.000
17669	  0.544	  0.125	  0.425	  0.193	  0.093	 -9.850	 -0.004	  0.005	  0.002	 31.700	 99.078	 -99999.000
17719	  0.544	  0.124	  0.426	  0.223	  0.094	 -9.703	 -0.001	  0.004	  0.001	 31.700	 99.078	 -99999.000
17769	  0.543	  0.127	  0.426	  0.212	  0.125	 -9.755	 -0.003	  0.001	  0.001	 31.700	 99.078	 -99999.000
17819	  0.544	  0.125	  0.429	  0.257	  0.104	 -9.754	 -0.004	  0.002	  0.001	 31.700	 99.078	 -99999.000
17869	  0.543	  0.131	  0.427	  0.225	  0.117	 -9.764	 -0.004	  0.002	 -0.001	 31.700	 99.078	 -99999.000
17919	  0.546	  0.126	  0.423	  0.248	  0.108	 -9.744	 -0.003	  0.003	  0.000	 31.700	 99.078	 -99999.000
17969	  0.543	  0.128	  0.428	  0.256	  0.081	 -9.749	 -0.001	  0.004	 -0.001	 31.700	 99.089	 -99999.000
18019	  0.546	  0.126	  0.431	  0.198	  0.134	 -9.747	 -0.004	  0.001	  0.001	 31.700	 99.089	 -99999.000
18069	  0.545	  0.125	  0.428	  0.241	  0.090	 -9.763	 -0.004	  0.002	 -0.000	 31.700	 99.089	 -99999.000
18119	  0.545	  0.123	  0.428	  0.246	  0.066	 -9.800	 -0.005	  0.001	 -0.000	 31.700	 99.089	 -99999.000
18169	  0.543	  0.125	  0.431	  0.230	  0.103	 -9.743	 -0.004	  0.002	  0.001	 31.700	 99.078	 -99999.000
18219	  0.544	  0.127	  0.426	  0.215	  0.110	 -9.759	 -0.003	  0.002	  0.001	 31.700	 99.078	 -99999.000
18269	  0.547	  0.128	  0.428	  0.228	  0.096	 -9.762	 -0.002	  0.001	 -0.002	 31.700	 99.093	 -99999.000
18319	  0.544	  0.126	  0.429	  0.204	  0.123	 -9.755	 -0.003	  0.002	 -0.002	 31.700	 99.078	 -99999.000
18369	  0.543	  0.124	  0.425	  0.220	  0.112	 -9.761	 -0.004	  0.002	  0.001	 31.700	 99.078	 -99999.000
18419	  0.546	  0.126	  0.430	  0.236	  0.116	 -9.751	 -0.003	  0.003	 -0.000	 31.700	 99.078	 -99999.000
18469	  0.547	  0.121	  0.426	  0.211	  0.110	 -9.745	 -0.002	  0.002	 -0.001	 31.700	 99.089	 -99999.000
18519	  0.544	  0.126	  0.430	  0.205	  0.117	 -9.756	 -0.002	  0.003	  0.001	 31.700	 99.078	 -99999.000
18569	  0.545	  0.125	  0.429	  0.247	  0.106	 -9.722	 -0.004	  0.002	  0.000	 31.700	 99.078	 -99999.000
18619	  0.545	  0.125	  0.430	  0.234	  0.099	 -9.730	 -0.003	  0.002	 -0.000	 31.700	 99.082	 -99999.000
18669	  0.545	  0.126	  0.430	  0.238	  0.103	 -9.760	 -0.004	  0.004	  0.000	 31.700	 99.082	 -99999.000
18719	  0.542	  0.125	  0.426	  0.225	  0.102	 -9.778	 -0.002	  0.003	 -0.000	 31.700	 99.089	 -99999.000
18770	  0.547	  0.122	  0.428	  0.215	  0.111	 -9.749	 -0.003	  0.002	 -0.000	 31.700	 99.066	 -99999.000
18819	  0.545	  0.131	  0.430	  0.236	  0.101	 -9.752	 -0.004	  0.003	 -0.001	 31.700	 99.078	 -99999.000
18870	  0.545	  0.123	  0.429	  0.224	  0.093	 -9.756	 -0.004	  0.003	  0.001	 31.700	 99.078	 -99999.000
18919	  0.543	  0.125	  0.430	  0.219	  0.106	 -9.738	 -0.005	  0.001	  0.001	 31.700	 99.078	 -99999.000
18970	  0.547	  0.125	  0.431	  0.228	  0.114	 -9.756	 -0.003	  0.003	  0.001	 31.700	 99.082	 -99999.000
19019	  0.545	  0.124	  0.424	  0.182	  0.114	 -9.768	 -0.003	  0.003	 -0.001	 31.700	 99.089	 -99999.000
19069	  0.545	  0.123	  0.434	  0.220	  0.106	 -9.739	 -0.002	  0.002	  0.001	 31.700	 99.078	 -99999.000
19119	  0.543	  0.126	  0.431	  0.226	  0.105	 -9.787	 -0.004	  0.002	 -0.000	 31.700	 99.082	 -99999.000
19169	  0.545	  0.129	  0.432	  0.222	  0.111	 -9.726	 -0.003	  0.002	  0.001	 31.700	 99.089	 -99999.000
19220	  0.546	  0.125	  0.429	  0.222	  0.099	 -9.765	 -0.003	  0.003	  0.000	 31.700	 99.082	 -99999.000
19269	  0.545	  0.128	  0.432	  0.223	  0.113	 -9.705	 -0.003	  0.003	  0.001	 31.700	 99.089	 -99999.000
19320	  0.544	  0.125	  0.431	  0.213	  0.087	 -9.771	 -0.003	  0.002	  0.001	 31.700	 99.078	 -99999.000
19369	  0.544	  0.126	  0.426	  0.224	  0.114	 -9.776	 -0.004	  0.002	 -0.000	 31.700	 99.089	 -99999.000
19419	  0.546	  0.125	  0.428	  0.216	  0.098	 -9.753	 -0.004	  0.002	  0.000	 31.700	 99.078	 -99999.000
19470	  0.544	  0.125	  0.424	  0.231	  0.107	 -9.775	 -0.005	  0.002	  0.000	 31.700	 99.078	 -99999.000
19520	  0.543	  0.126	  0.430	  0.205	  0.114	 -9.742	 -0.004	  0.003	  0.000	 31.700	 99.089	 -99999.000
19569	  0.544	  0.129	  0.429	  0.240	  0.084	 -9.742	 -0.003	  0.003	  0.001	 31.700	 99.078	 -99999.000
19620	  0.547	  0.132	  0.432	  0.217	  0.086	 -9.784	 -0.004	  0.002	  0.000	 31.700	 99.082	 -99999.000
19670	  0.546	  0.130	  0.430	  0.208	  0.097	 -9.796	 -0.002	  0.003	  0.000	 31.700	 99.093	 -99999.000
19720	  0.546	  0.129	  0.430	  0.226	  0.090	 -9.752	 -0.003	  0.002	  0.001	 31.700	 99.082	 -99999.000
19770	  0.548	  0.128	  0.428	  0.213	  0.110	 -9.760	 -0.004	  0.002	  0.000	 31.700	 99.078	 -99999.000
19820	  0.546	  0.128	  0.432	  0.222	  0.130	 -9.765	 -0.005	  0.001	  0.000	 31.700	 99.078	 -99999.000
19870	  0.547	  0.128	  0.432	  0.252	  0.108	 -9.751	 -0.003	  0.002	  0.000	 31.700	 99.093	 -99999.000
19920	  0.546	  0.124	  0.435	  0.211	  0.099	 -9.722	 -0.003	  0.003	  0.001	 31.700	 99.082	 -99999.000
19970	  0.546	  0.126	  0.433	  0.226	  0.108	 -9.745	 -0.004	  0.004	  0.000	 31.700	 99.082	 -99999.000
20020	  0.546	  0.124	  0.433	  0.237	  0.098	 -9.743	 -0.004	  0.002	  0.000	 31.700	 99.066	 -99999.000
20070	  0.545	  0.127	  0.430	  0.228	  0.106	 -9.733	 -0.004	  0.002	  0.002	 31.700	 99.078	 -99999.000
20120	  0.545	  0.127	  0.428	  0.212	  0.111	 -9.761	 -0.003	  0.001	  0.000	 31.700	 99.078	 -99999.000
20170	  0.547	  0.129	  0.433	  0.216	  0.094	 -9.762	 -0.002	  0.003	  0.000	 31.700	 99.089	 -99999.000
20220	  0.546	  0.128	  0.429	  0.217	  0.134	 -9.747	 -0.004	  0.003	  0.000	 31.700	 99.066	 -99999.000
20270	  0.546	  0.127	  0.432	  0.230	  0.080	 -9.769	 -0.003	  0.005	  0.001	 31.700	 99.082	 -99999.000
20320	  0.547	  0.126	  0.432	  0.219	  0.104	 -9.758	 -0.003	  0.002	  0.001	 31.700	 99.078	 -99999.000
20370	  0.547	  0.131	  0.428	  0.213	  0.094	 -9.755	 -0.005	  0.003	  0.001	 31.700	 99.078	 -99999.000
20420	  0.547	  0.127	  0.431	  0.224	  0.128	 -9.755	 -0.003	  0.001	  0.001	 31.700	 99.082	 -99999.000
20470	  0.548	  0.127	  0.433	  0.230	  0.108	 -9.768	 -0.004	  0.003	  0.001	 31.700	 99.078	 -99999.000
20520	  0.548	  0.130	  0.433	  0.212	  0.115	 -9.745	 -0.003	  0.002	  0.000	 31.700	 99.078	 -99999.000
20570	  0.546	  0.131	  0.428	  0.203	  0.114	 -9.740	 -0.004	  0.003	  0.001	 31.700	 99.082	 -99999.000
20620	  0.546	  0.131	  0.431	  0.238	  0.117	 -9.746	 -0.003	  0.002	  0.000	 31.700	 99.082	 -99999.000
20670	  0.546	  0.129	  0.433	  0.222	  0.126	 -9.773	 -0.003	  0.004	  0.001	 31.700	 99.078	 -99999.000
20720	  0.545	  0.131	  0.429	  0.233	  0.098	 -9.768	 -0.003	  0.000	 -0.000	 31.700	 99.089	 -99999.000
20770	  0.545	  0.125	  0.429	  0.228	  0.113	 -9.763	 -0.003	  0.002	 -0.001	 31.700	 99.089	 -99999.000
20820	  0.546	  0.130	  0.433	  0.223	  0.116	 -9.743	 -0.003	  0.003	  0.001	 31.700	 99.078	 -99999.000
20870	  0.546	  0.129	  0.425	  0.238	  0.111	 -9.747	 -0.002	  0.001	  0.001	 31.700	 99.089	 -99999.000
20920	  0.544	  0.128	  0.431	  0.238	  0.110	 -9.740	 -0.004	  0.003	  0.000	 31.700	 99.082	 -99999.000
20970	  0.545	  0.128	  0.430	  0.218	  0.113	 -9.744	 -0.003	  0.003	  0.001	 31.700	 99.089	 -99999.000
