Time	 MagX	 MagY	 MagZ	 AccelX	 AccelY	 AccelZ	 Yaw	 Pitch	 Roll	 Temperature	 Pressure	 Altitude
15300	  0.504	  0.296	  0.438	  0.450	 -0.447	 -9.730	 -0.004	  0.004	  0.002	 31.500	 99.085	 -99999.000
15349	  0.505	  0.300	  0.441	  0.420	 -0.401	 -9.736	 -0.003	  0.002	 -0.000	 31.500	 99.070	 -99999.000
15399	  0.504	  0.297	  0.437	  0.433	 -0.416	 -9.748	 -0.003	  0.005	  0.001	 31.500	 99.070	 -99999.000
15449	  0.505	  0.296	  0.433	  0.463	 -0.386	 -9.708	 -0.003	  0.001	 -0.000	 31.500	 99.070	 -99999.000
15499	  0.504	  0.293	  0.442	  0.445	 -0.394	 -9.731	 -0.003	  0.003	 -0.000	 31.500	 99.070	 -99999.000
15549	  0.506	  0.292	  0.443	  0.444	 -0.414	 -9.696	 -0.003	 -0.000	  0.001	 31.500	 99.085	 -99999.000
15599	  0.502	  0.293	  0.436	  0.424	 -0.453	 -9.726	 -0.003	 -0.000	 -0.004	 31.500	 99.085	 -99999.000
15649	  0.503	  0.295	  0.437	  0.467	 -0.400	 -9.703	 -0.005	  0.004	  0.003	 31.500	 99.085	 -99999.000
15699	  0.504	  0.291	  0.443	  0.460	 -0.374	 -9.700	 -0.005	  0.007	  0.001	 31.500	 99.081	 -99999.000
15749	  0.502	  0.295	  0.442	  0.405	 -0.417	 -9.718	 -0.004	  0.008	 -0.000	 31.500	 99.081	 -99999.000
15799	  0.502	  0.295	  0.439	  0.444	 -0.436	 -9.715	 -0.005	  0.006	 -0.000	 31.500	 99.070	 -99999.000
15849	  0.505	  0.294	  0.444	  0.418	 -0.400	 -9.739	 -0.003	  0.000	  0.001	 31.500	 99.081	 -99999.000
15899	  0.500	  0.293	  0.439	  0.424	 -0.454	 -9.790	 -0.004	  0.004	 -0.001	 31.500	 99.085	 -99999.000
15949	  0.500	  0.293	  0.442	  0.392	 -0.435	 -9.818	 -0.005	  0.005	 -0.001	 31.500	 99.081	 -99999.000
15999	  0.503	  0.294	  0.439	  0.410	 -0.437	 -9.787	 -0.004	  0.008	 -0.002	 31.500	 99.085	 -99999.000
16049	  0.503	  0.292	  0.441	  0.439	 -0.416	 -9.792	 -0.001	 -0.001	  0.002	 31.500	 99.074	 -99999.000
16099	  0.502	  0.291	  0.439	  0.468	 -0.400	 -9.790	 -0.003	 -0.001	  0.000	 31.500	 99.085	 -99999.000
16149	  0.502	  0.290	  0.444	  0.453	 -0.394	 -9.784	 -0.002	 -0.003	 -0.002	 31.500	 99.074	 -99999.000
16199	  0.503	  0.295	  0.443	  0.446	 -0.413	 -9.773	 -0.003	  0.001	  0.000	 31.500	 99.085	 -99999.000
16249	  0.503	  0.296	  0.443	  0.431	 -0.450	 -9.705	 -0.002	 -0.002	 -0.000	 31.500	 99.085	 -99999.000
16299	  0.504	  0.294	  0.443	  0.426	 -0.410	 -9.754	 -0.002	  0.003	  0.002	 31.500	 99.081	 -99999.000
16349	  0.505	  0.293	  0.438	  0.452	 -0.401	 -9.769	 -0.000	 -0.004	  0.000	 31.500	 99.070	 -99999.000
16399	  0.503	  0.292	  0.443	  0.454	 -0.394	 -9.712	 -0.001	 -0.008	  0.001	 31.500	 99.085	 -99999.000
16449	  0.505	  0.291	  0.441	  0.465	 -0.373	 -9.653	 -0.001	 -0.004	 -0.001	 31.500	 99.074	 -99999.000
16499	  0.504	  0.292	  0.443	  0.437	 -0.412	 -9.798	 -0.007	  0.019	  0.001	 31.500	 99.085	 -99999.000
16549	  0.503	  0.291	  0.439	  0.504	 -0.397	 -9.667	  0.008	 -0.036	 -0.005	 31.500	 99.085	 -99999.000
16599	  0.506	  0.289	  0.442	  0.443	 -0.392	 -9.730	 -0.016	  0.044	  0.008	 31.500	 99.085	 -99999.000
16649	  0.503	  0.295	  0.439	  0.365	 -0.430	 -9.869	 -0.007	  0.013	  0.005	 31.500	 99.070	 -99999.000
16699	  0.504	  0.298	  0.445	  0.408	 -0.416	 -9.773	 -0.002	  0.001	  0.000	 31.500	 99.070	 -99999.000
16749	  0.504	  0.291	  0.437	  0.378	 -0.395	 -9.806	 -0.003	  0.004	  0.003	 31.500	 99.070	 -99999.000
16799	  0.507	  0.292	  0.443	  0.379	 -0.404	 -9.779	 -0.002	 -0.002	 -0.003	 31.500	 99.070	 -99999.000
16849	  0.504	  0.289	  0.444	  0.447	 -0.399	 -9.751	 -0.003	  0.002	  0.001	 31.500	 99.085	 -99999.000
16899	  0.508	  0.294	  0.441	  0.431	 -0.427	 -9.747	 -0.003	 -0.003	 -0.002	 31.500	 99.070	 -99999.000
16949	  0.505	  0.292	  0.443	  0.463	 -0.406	 -9.726	 -0.000	 -0.009	  0.001	 31.500	 99.074	 -99999.000
16999	  0.505	  0.295	  0.441	  0.433	 -0.419	 -9.738	 -0.000	 -0.006	 -0.001	 31.500	 99.074	 -99999.000
17049	  0.504	  0.290	  0.442	  0.447	 -0.386	 -9.721	 -0.003	 -0.001	  0.001	 31.500	 99.070	 -99999.000
17099	  0.505	  0.291	  0.444	  0.444	 -0.356	 -9.712	 -0.002	 -0.001	 -0.001	 31.500	 99.074	 -99999.000
17149	  0.505	  0.292	  0.440	  0.457	 -0.405	 -9.706	 -0.004	  0.004	 -0.000	 31.500	 99.074	 -99999.000
17199	  0.507	  0.294	  0.442	  0.451	 -0.391	 -9.769	 -0.003	  0.001	 -0.001	 31.500	 99.097	 -99999.000
17249	  0.506	  0.289	  0.444	  0.479	 -0.390	 -9.746	 -0.004	  0.004	  0.001	 31.500	 99.085	 -99999.000
17299	  0.505	  0.288	  0.441	  0.514	 -0.445	 -9.663	 -0.006	 -0.001	  0.004	 31.500	 99.085	 -99999.000
17349	  0.504	  0.288	  0.441	  0.462	 -0.425	 -9.716	 -0.004	  0.001	 -0.002	 31.500	 99.085	 -99999.000
