Time	 MagX	 MagY	 MagZ	 AccelX	 AccelY	 AccelZ	 Yaw	 Pitch	 Roll	 Temperature	 Pressure	 Altitude
15327	  0.757	 -0.308	  0.348	  0.209	  0.076	 -9.762	 -0.003	  0.002	 -0.000	 32.300	 99.092	 -99999.000
15377	  0.759	 -0.303	  0.349	  0.205	  0.037	 -9.751	 -0.003	  0.002	  0.001	 32.300	 99.088	 -99999.000
15427	  0.758	 -0.304	  0.348	  0.207	  0.087	 -9.786	 -0.003	  0.001	  0.001	 32.300	 99.088	 -99999.000
15477	  0.756	 -0.305	  0.349	  0.233	  0.058	 -9.735	 -0.004	  0.001	  0.001	 32.300	 99.088	 -99999.000
15527	  0.758	 -0.308	  0.345	  0.205	  0.056	 -9.755	 -0.002	  0.002	  0.001	 32.300	 99.099	 -99999.000
15577	  0.754	 -0.311	  0.348	  0.229	  0.062	 -9.747	 -0.003	  0.002	 -0.000	 32.300	 99.099	 -99999.000
15627	  0.756	 -0.309	  0.346	  0.208	  0.073	 -9.743	 -0.003	  0.002	 -0.001	 32.300	 99.088	 -99999.000
15677	  0.756	 -0.305	  0.348	  0.217	  0.073	 -9.779	 -0.003	  0.002	  0.000	 32.300	 99.088	 -99999.000
15727	  0.756	 -0.309	  0.348	  0.205	  0.054	 -9.769	 -0.003	  0.003	  0.001	 32.300	 99.099	 -99999.000
15777	  0.757	 -0.309	  0.344	  0.193	  0.063	 -9.778	 -0.003	  0.002	  0.001	 32.300	 99.099	 -99999.000
15827	  0.757	 -0.304	  0.347	  0.215	  0.046	 -9.768	 -0.003	  0.003	  0.000	 32.300	 99.088	 -99999.000
15877	  0.760	 -0.304	  0.349	  0.203	  0.059	 -9.758	 -0.003	  0.002	  0.000	 32.300	 99.099	 -99999.000
15927	  0.757	 -0.309	  0.349	  0.191	  0.049	 -9.724	 -0.003	  0.002	  0.000	 32.300	 99.076	 -99999.000
15977	  0.757	 -0.308	  0.347	  0.207	  0.085	 -9.756	 -0.002	  0.002	 -0.000	 32.300	 99.088	 -99999.000
16027	  0.757	 -0.307	  0.347	  0.189	  0.040	 -9.788	 -0.004	  0.001	  0.000	 32.300	 99.088	 -99999.000
16077	  0.757	 -0.303	  0.349	  0.229	  0.081	 -9.761	 -0.003	  0.003	  0.000	 32.300	 99.099	 -99999.000
16127	  0.755	 -0.305	  0.348	  0.200	  0.062	 -9.761	 -0.004	  0.002	 -0.000	 32.300	 99.103	 -99999.000
16177	  0.757	 -0.309	  0.348	  0.213	  0.064	 -9.758	 -0.003	  0.002	 -0.000	 32.300	 99.088	 -99999.000
16227	  0.757	 -0.307	  0.348	  0.228	  0.081	 -9.741	 -0.003	  0.003	  0.001	 32.300	 99.099	 -99999.000
16277	  0.757	 -0.309	  0.349	  0.230	  0.069	 -9.767	 -0.004	  0.003	  0.001	 32.300	 99.099	 -99999.000
16327	  0.756	 -0.307	  0.348	  0.201	  0.073	 -9.776	 -0.004	  0.002	 -0.000	 32.300	 99.088	 -99999.000
16377	  0.756	 -0.309	  0.346	  0.197	  0.070	 -9.752	 -0.004	  0.002	 -0.000	 32.300	 99.088	 -99999.000
16427	  0.758	 -0.306	  0.350	  0.218	  0.070	 -9.769	 -0.003	  0.002	  0.001	 32.300	 99.088	 -99999.000
16477	  0.756	 -0.307	  0.349	  0.220	  0.087	 -9.753	 -0.003	  0.003	  0.000	 32.300	 99.088	 -99999.000
