Time	 MagX	 MagY	 MagZ	 AccelX	 AccelY	 AccelZ	 Yaw	 Pitch	 Roll	 Temperature	 Pressure	 Altitude
17514	  0.185	 -0.223	  0.451	  0.251	  0.025	 -9.749	 -0.007	 -0.001	  0.002	 32.300	 98.733	 -99999.000
17564	  0.185	 -0.227	  0.450	  0.227	  0.063	 -9.763	 -0.013	 -0.001	  0.004	 32.300	 98.737	 -99999.000
17614	  0.184	 -0.222	  0.447	  0.191	  0.115	 -9.744	 -0.003	  0.002	  0.004	 32.300	 98.737	 -99999.000
17664	  0.184	 -0.228	  0.453	  0.213	  0.092	 -9.766	  0.003	  0.007	  0.005	 32.300	 98.748	 -99999.000
17714	  0.183	 -0.229	  0.445	  0.224	  0.035	 -9.773	 -0.001	  0.006	  0.005	 32.300	 98.748	 -99999.000
17764	  0.185	 -0.227	  0.454	  0.224	  0.055	 -9.784	 -0.009	  0.002	  0.005	 32.300	 98.733	 -99999.000
17814	  0.184	 -0.223	  0.451	  0.213	  0.076	 -9.751	 -0.010	 -0.001	  0.004	 32.300	 98.737	 -99999.000
17864	  0.183	 -0.228	  0.453	  0.197	  0.071	 -9.774	 -0.003	 -0.002	  0.003	 32.300	 98.733	 -99999.000
17914	  0.187	 -0.221	  0.447	  0.203	  0.056	 -9.794	  0.003	  0.004	  0.002	 32.300	 98.737	 -99999.000
17964	  0.185	 -0.229	  0.450	  0.234	  0.046	 -9.771	 -0.001	  0.008	  0.003	 32.300	 98.733	 -99999.000
18014	  0.182	 -0.233	  0.450	  0.225	  0.062	 -9.753	 -0.009	  0.003	  0.003	 32.300	 98.733	 -99999.000
18064	  0.182	 -0.228	  0.448	  0.219	  0.067	 -9.786	 -0.008	 -0.007	  0.004	 32.300	 98.733	 -99999.000
18114	  0.182	 -0.221	  0.450	  0.179	  0.055	 -9.779	 -0.002	 -0.002	  0.003	 32.300	 98.733	 -99999.000
18164	  0.184	 -0.229	  0.449	  0.188	  0.050	 -9.785	  0.002	  0.009	  0.004	 32.300	 98.733	 -99999.000
18214	  0.183	 -0.227	  0.451	  0.216	  0.051	 -9.758	 -0.004	  0.011	  0.004	 32.300	 98.737	 -99999.000
18264	  0.183	 -0.228	  0.448	  0.251	  0.048	 -9.729	 -0.010	  0.002	  0.004	 32.300	 98.737	 -99999.000
18314	  0.185	 -0.229	  0.450	  0.232	  0.082	 -9.790	 -0.006	 -0.008	  0.003	 32.300	 98.737	 -99999.000
18364	  0.184	 -0.226	  0.450	  0.178	  0.078	 -9.766	 -0.001	 -0.002	  0.004	 32.300	 98.737	 -99999.000
18414	  0.184	 -0.225	  0.447	  0.152	  0.064	 -9.770	  0.001	  0.010	  0.003	 32.300	 98.733	 -99999.000
18464	  0.180	 -0.229	  0.452	  0.215	  0.035	 -9.732	 -0.004	  0.013	  0.003	 32.300	 98.737	 -99999.000
18514	  0.185	 -0.226	  0.446	  0.238	  0.066	 -9.773	 -0.007	  0.001	  0.003	 32.300	 98.725	 -99999.000
18564	  0.183	 -0.228	  0.453	  0.220	  0.081	 -9.737	 -0.005	 -0.007	  0.003	 32.300	 98.737	 -99999.000
18614	  0.183	 -0.227	  0.451	  0.179	  0.085	 -9.796	 -0.002	 -0.001	  0.003	 32.300	 98.733	 -99999.000
18664	  0.184	 -0.228	  0.454	  0.202	  0.044	 -9.774	 -0.005	  0.006	  0.004	 32.300	 98.725	 -99999.000
18714	  0.183	 -0.228	  0.451	  0.219	  0.064	 -9.722	 -0.006	  0.011	  0.004	 32.300	 98.721	 -99999.000
18764	  0.183	 -0.219	  0.451	  0.255	  0.066	 -9.761	  0.000	  0.005	  0.002	 32.300	 98.733	 -99999.000
18814	  0.183	 -0.228	  0.450	  0.230	  0.045	 -9.756	 -0.006	 -0.009	  0.003	 32.300	 98.725	 -99999.000
18864	  0.183	 -0.223	  0.446	  0.189	  0.067	 -9.755	 -0.006	 -0.006	  0.004	 32.300	 98.733	 -99999.000
18914	  0.184	 -0.227	  0.453	  0.190	  0.057	 -9.786	 -0.005	  0.009	  0.005	 32.300	 98.733	 -99999.000
18964	  0.184	 -0.230	  0.449	  0.228	  0.075	 -9.756	  0.000	  0.014	  0.004	 32.300	 98.733	 -99999.000
19014	  0.184	 -0.223	  0.451	  0.249	  0.064	 -9.761	 -0.002	  0.003	  0.004	 32.300	 98.733	 -99999.000
19064	  0.185	 -0.217	  0.451	  0.236	  0.061	 -9.767	 -0.007	 -0.008	  0.003	 32.300	 98.737	 -99999.000
19114	  0.182	 -0.221	  0.455	  0.208	  0.056	 -9.756	 -0.008	 -0.004	  0.003	 32.300	 98.737	 -99999.000
19164	  0.184	 -0.230	  0.450	  0.174	  0.072	 -9.768	 -0.006	  0.009	  0.005	 32.300	 98.733	 -99999.000
19214	  0.185	 -0.227	  0.446	  0.239	  0.078	 -9.749	  0.002	  0.011	  0.002	 32.300	 98.733	 -99999.000
19264	  0.185	 -0.218	  0.455	  0.249	  0.043	 -9.748	 -0.001	  0.002	  0.003	 32.300	 98.733	 -99999.000
19314	  0.182	 -0.226	  0.447	  0.226	  0.058	 -9.726	 -0.006	 -0.005	  0.004	 32.300	 98.733	 -99999.000
19364	  0.185	 -0.227	  0.454	  0.207	  0.052	 -9.843	 -0.009	 -0.002	  0.004	 32.300	 98.725	 -99999.000
19414	  0.185	 -0.217	  0.451	  0.189	  0.074	 -9.710	 -0.007	  0.005	  0.003	 32.300	 98.733	 -99999.000
19464	  0.183	 -0.228	  0.454	  0.204	  0.111	 -9.732	  0.002	  0.009	  0.004	 32.300	 98.733	 -99999.000
19514	  0.184	 -0.230	  0.450	  0.229	  0.058	 -9.757	  0.000	  0.005	  0.003	 32.300	 98.744	 -99999.000
19564	  0.182	 -0.219	  0.452	  0.238	  0.072	 -9.785	 -0.007	 -0.002	  0.003	 32.300	 98.721	 -99999.000
