Time	 MagX	 MagY	 MagZ	 AccelX	 AccelY	 AccelZ	 Yaw	 Pitch	 Roll	 Temperature	 Pressure	 Altitude
5296	  0.522	  0.175	  0.406	  0.071	 -0.015	 -9.743	 -0.004	  0.005	  0.001	 32.800	 99.110	 -99999.000
5344	  0.519	  0.174	  0.398	  0.083	 -0.017	 -9.786	 -0.003	  0.003	  0.000	 32.800	 99.106	 -99999.000
5394	  0.518	  0.172	  0.402	  0.073	 -0.020	 -9.746	 -0.003	  0.003	 -0.000	 32.800	 99.110	 -99999.000
5444	  0.521	  0.176	  0.401	  0.079	 -0.029	 -9.770	 -0.004	  0.002	  0.000	 32.800	 99.110	 -99999.000
5494	  0.520	  0.172	  0.406	  0.078	 -0.001	 -9.762	 -0.003	  0.003	  0.001	 32.800	 99.110	 -99999.000
5544	  0.519	  0.176	  0.395	  0.095	 -0.014	 -9.759	 -0.004	  0.002	 -0.000	 32.800	 99.110	 -99999.000
5594	  0.519	  0.171	  0.401	  0.082	 -0.005	 -9.732	 -0.004	  0.002	  0.001	 32.800	 99.122	 -99999.000
5644	  0.521	  0.177	  0.402	  0.082	 -0.025	 -9.755	 -0.004	  0.002	 -0.000	 32.800	 99.099	 -99999.000
5694	  0.520	  0.175	  0.403	  0.078	 -0.005	 -9.764	 -0.004	  0.003	  0.000	 32.800	 99.110	 -99999.000
5744	  0.522	  0.174	  0.402	  0.087	 -0.014	 -9.775	 -0.004	  0.002	  0.000	 32.800	 99.099	 -99999.000
5794	  0.522	  0.173	  0.400	  0.062	 -0.019	 -9.740	 -0.003	  0.002	 -0.000	 32.800	 99.122	 -99999.000
5844	  0.521	  0.176	  0.402	  0.075	 -0.023	 -9.742	 -0.005	  0.002	  0.000	 32.800	 99.110	 -99999.000
5894	  0.520	  0.172	  0.403	  0.077	 -0.034	 -9.767	 -0.003	  0.003	 -0.001	 32.800	 99.099	 -99999.000
5944	  0.522	  0.176	  0.397	  0.090	 -0.011	 -9.772	 -0.003	  0.002	 -0.000	 32.800	 99.110	 -99999.000
5994	  0.521	  0.173	  0.406	  0.072	 -0.019	 -9.733	 -0.004	  0.002	  0.000	 32.800	 99.110	 -99999.000
6044	  0.523	  0.172	  0.407	  0.098	 -0.011	 -9.774	 -0.004	  0.002	  0.001	 32.800	 99.110	 -99999.000
6094	  0.519	  0.179	  0.401	  0.088	 -0.028	 -9.761	 -0.003	  0.002	  0.001	 32.800	 99.122	 -99999.000
6144	  0.521	  0.179	  0.403	  0.098	 -0.022	 -9.779	 -0.003	  0.002	  0.001	 32.800	 99.122	 -99999.000
6194	  0.518	  0.179	  0.401	  0.075	 -0.013	 -9.744	 -0.003	  0.003	  0.000	 32.800	 99.110	 -99999.000
6244	  0.520	  0.181	  0.405	  0.055	 -0.015	 -9.779	 -0.004	  0.003	 -0.000	 32.800	 99.110	 -99999.000
6294	  0.522	  0.180	  0.403	  0.071	 -0.034	 -9.773	 -0.003	  0.004	 -0.001	 32.800	 99.110	 -99999.000
6344	  0.522	  0.174	  0.405	  0.080	 -0.027	 -9.780	 -0.003	  0.003	  0.001	 32.800	 99.115	 -99999.000
6394	  0.520	  0.173	  0.403	  0.083	 -0.027	 -9.761	 -0.003	  0.002	  0.000	 32.800	 99.110	 -99999.000
6444	  0.520	  0.175	  0.402	  0.072	 -0.001	 -9.714	 -0.003	  0.001	  0.000	 32.800	 99.110	 -99999.000
6493	  0.523	  0.180	  0.403	  0.083	 -0.031	 -9.742	 -0.004	  0.003	  0.000	 32.800	 99.099	 -99999.000
6543	  0.520	  0.176	  0.406	  0.089	 -0.017	 -9.778	 -0.003	  0.002	  0.000	 32.800	 99.099	 -99999.000
6593	  0.522	  0.174	  0.404	  0.074	 -0.018	 -9.774	 -0.005	  0.004	  0.000	 32.800	 99.110	 -99999.000
6643	  0.520	  0.173	  0.398	  0.079	 -0.018	 -9.760	 -0.003	  0.002	  0.000	 32.800	 99.110	 -99999.000
6693	  0.520	  0.175	  0.405	  0.087	 -0.021	 -9.740	 -0.004	  0.002	  0.001	 32.800	 99.103	 -99999.000
6744	  0.519	  0.178	  0.402	  0.077	 -0.022	 -9.778	 -0.003	  0.004	 -0.001	 32.800	 99.099	 -99999.000
6794	  0.520	  0.172	  0.402	  0.070	 -0.020	 -9.724	 -0.004	  0.001	  0.001	 32.800	 99.110	 -99999.000
6843	  0.521	  0.174	  0.401	  0.064	 -0.046	 -9.736	 -0.003	  0.002	  0.001	 32.800	 99.110	 -99999.000
6893	  0.520	  0.174	  0.403	  0.092	 -0.022	 -9.777	 -0.004	  0.002	 -0.000	 32.800	 99.126	 -99999.000
6943	  0.520	  0.173	  0.402	  0.075	 -0.037	 -9.747	 -0.002	  0.002	 -0.000	 32.800	 99.099	 -99999.000
6993	  0.520	  0.174	  0.402	  0.097	 -0.017	 -9.783	 -0.004	  0.003	  0.001	 32.800	 99.122	 -99999.000
7043	  0.522	  0.171	  0.400	  0.064	 -0.016	 -9.751	 -0.004	  0.003	  0.000	 32.800	 99.110	 -99999.000
7093	  0.520	  0.174	  0.399	  0.066	 -0.036	 -9.764	 -0.004	  0.003	 -0.000	 32.800	 99.110	 -99999.000
7143	  0.521	  0.176	  0.401	  0.085	 -0.035	 -9.770	 -0.004	  0.002	 -0.001	 32.800	 99.099	 -99999.000
