Time	 MagX	 MagY	 MagZ	 AccelX	 AccelY	 AccelZ	 Yaw	 Pitch	 Roll	 Temperature	 Pressure	 Altitude
28334	  0.665	  0.051	  0.497	  0.076	  0.019	 -9.778	 -0.003	  0.003	  0.000	 30.500	 99.100	 -99999.000
28383	  0.667	  0.056	  0.495	  0.071	 -0.003	 -9.755	 -0.002	  0.002	  0.001	 30.500	 99.089	 -99999.000
28433	  0.664	  0.056	  0.497	  0.157	 -0.008	 -9.689	 -0.002	  0.003	  0.002	 30.500	 99.084	 -99999.000
28483	  0.663	  0.062	  0.498	  0.099	  0.015	 -9.759	 -0.003	  0.003	  0.002	 30.500	 99.089	 -99999.000
28533	  0.666	  0.054	  0.496	  0.102	  0.015	 -9.792	 -0.004	  0.003	  0.000	 30.500	 99.084	 -99999.000
28583	  0.674	  0.047	  0.494	  0.092	  0.003	 -9.711	 -0.003	  0.002	  0.001	 30.500	 99.089	 -99999.000
28633	  0.671	  0.055	  0.494	  0.094	  0.011	 -9.776	 -0.004	  0.003	 -0.000	 30.500	 99.089	 -99999.000
28683	  0.666	  0.051	  0.496	  0.060	 -0.008	 -9.793	 -0.004	  0.002	  0.001	 30.500	 99.100	 -99999.000
28733	  0.668	  0.058	  0.498	  0.090	 -0.005	 -9.752	 -0.003	  0.002	  0.000	 30.500	 99.077	 -99999.000
28783	  0.666	  0.052	  0.494	 -0.023	  0.039	 -9.873	 -0.007	  0.000	  0.001	 30.500	 99.089	 -99999.000
28833	  0.671	  0.051	  0.500	  0.089	  0.031	 -9.760	 -0.002	  0.001	  0.001	 30.500	 99.089	 -99999.000
28883	  0.672	  0.043	  0.497	  0.070	 -0.004	 -9.767	 -0.003	  0.002	  0.001	 30.500	 99.089	 -99999.000
28933	  0.672	  0.050	  0.498	  0.096	 -0.009	 -9.737	 -0.004	  0.001	  0.000	 30.500	 99.100	 -99999.000
28983	  0.669	  0.047	  0.498	  0.087	 -0.011	 -9.762	 -0.004	  0.003	  0.000	 30.500	 99.100	 -99999.000
29033	  0.670	  0.056	  0.499	  0.059	 -0.015	 -9.753	 -0.004	  0.002	  0.000	 30.500	 99.100	 -99999.000
29083	  0.666	  0.051	  0.497	  0.200	 -0.142	 -9.973	 -0.009	 -0.003	 -0.001	 30.500	 99.100	 -99999.000
29133	  0.666	  0.055	  0.496	  0.095	  0.019	 -9.677	 -0.003	  0.002	  0.001	 30.500	 99.089	 -99999.000
29183	  0.668	  0.055	  0.501	  0.094	  0.006	 -9.772	 -0.003	  0.002	  0.000	 30.500	 99.089	 -99999.000
29233	  0.671	  0.045	  0.495	  0.085	 -0.001	 -9.754	 -0.003	  0.003	  0.001	 30.500	 99.089	 -99999.000
29283	  0.674	  0.047	  0.495	  0.091	 -0.004	 -9.777	 -0.003	  0.002	 -0.001	 30.500	 99.089	 -99999.000
29333	  0.670	  0.049	  0.498	  0.106	 -0.006	 -9.741	 -0.004	  0.002	 -0.000	 30.500	 99.089	 -99999.000
29383	  0.667	  0.051	  0.496	  0.094	 -0.010	 -9.788	 -0.003	  0.002	  0.000	 30.500	 99.089	 -99999.000
29433	  0.665	  0.058	  0.498	  0.083	  0.012	 -9.786	 -0.004	  0.001	 -0.001	 30.500	 99.089	 -99999.000
29483	  0.661	  0.061	  0.503	  0.094	 -0.045	 -9.747	 -0.002	  0.002	  0.001	 30.500	 99.077	 -99999.000
29533	  0.665	  0.062	  0.503	  0.093	 -0.037	 -9.760	 -0.004	  0.002	  0.002	 30.500	 99.077	 -99999.000
29583	  0.664	  0.054	  0.494	  0.083	 -0.019	 -9.777	 -0.004	  0.002	 -0.000	 30.500	 99.077	 -99999.000
29633	  0.666	  0.054	  0.492	  0.097	  0.018	 -9.750	 -0.004	  0.002	  0.001	 30.500	 99.089	 -99999.000
29683	  0.672	  0.049	  0.498	  0.079	 -0.001	 -9.808	 -0.003	  0.003	  0.001	 30.500	 99.077	 -99999.000
29733	  0.674	  0.044	  0.498	  0.107	 -0.011	 -9.761	 -0.003	  0.004	  0.000	 30.500	 99.089	 -99999.000
29783	  0.669	  0.050	  0.499	  0.110	  0.014	 -9.745	 -0.004	  0.003	  0.001	 30.500	 99.077	 -99999.000
29833	  0.667	  0.051	  0.500	  0.077	  0.009	 -9.728	 -0.003	  0.002	  0.000	 30.500	 99.089	 -99999.000
29883	  0.664	  0.054	  0.497	  0.098	 -0.010	 -9.743	 -0.004	  0.001	  0.001	 30.500	 99.089	 -99999.000
29932	  0.666	  0.055	  0.500	  0.087	  0.014	 -9.737	 -0.003	  0.002	  0.000	 30.500	 99.100	 -99999.000
29982	  0.668	  0.049	  0.496	  0.079	  0.019	 -9.801	 -0.003	  0.003	  0.001	 30.500	 99.089	 -99999.000
30032	  0.674	  0.053	  0.495	  0.087	  0.014	 -9.781	 -0.004	  0.001	  0.001	 30.500	 99.100	 -99999.000
30082	  0.672	  0.050	  0.495	  0.083	 -0.014	 -9.749	 -0.002	  0.001	  0.001	 30.500	 99.077	 -99999.000
30132	  0.678	  0.048	  0.500	  0.065	  0.001	 -9.740	 -0.004	  0.002	  0.000	 30.500	 99.100	 -99999.000
30182	  0.675	  0.052	  0.499	  0.059	 -0.023	 -9.751	 -0.003	  0.004	  0.000	 30.500	 99.089	 -99999.000
30232	  0.675	  0.054	  0.501	  0.055	  0.063	 -9.914	 -0.003	  0.004	  0.002	 30.500	 99.089	 -99999.000
30282	  0.676	  0.057	  0.499	  0.086	  0.005	 -9.735	 -0.003	  0.002	  0.000	 30.500	 99.100	 -99999.000
30332	  0.673	  0.056	  0.495	  0.066	  0.007	 -9.753	 -0.003	  0.002	  0.001	 30.500	 99.077	 -99999.000
30382	  0.677	  0.053	  0.498	  0.060	  0.014	 -9.748	 -0.004	  0.002	 -0.000	 30.500	 99.089	 -99999.000
30432	  0.677	  0.046	  0.500	  0.097	 -0.003	 -9.800	 -0.003	  0.002	 -0.000	 30.500	 99.089	 -99999.000
30482	  0.680	  0.049	  0.498	  0.080	  0.002	 -9.740	 -0.004	  0.002	 -0.000	 30.500	 99.066	 -99999.000
30532	  0.678	  0.048	  0.498	  0.078	  0.023	 -9.773	 -0.004	  0.001	  0.001	 30.600	 99.082	 -99999.000
30582	  0.676	  0.049	  0.500	  0.101	 -0.049	 -9.838	 -0.002	  0.006	  0.001	 30.500	 99.077	 -99999.000
30632	  0.681	  0.051	  0.496	  0.073	  0.031	 -9.745	 -0.003	  0.003	  0.000	 30.500	 99.089	 -99999.000
30682	  0.676	  0.050	  0.496	  0.081	  0.009	 -9.740	 -0.003	  0.003	  0.001	 30.500	 99.077	 -99999.000
30732	  0.676	  0.047	  0.498	  0.108	 -0.008	 -9.736	 -0.005	  0.002	 -0.000	 30.500	 99.089	 -99999.000
30782	  0.678	  0.050	  0.499	  0.085	  0.021	 -9.804	 -0.003	  0.004	  0.000	 30.600	 99.077	 -99999.000
