Time	 MagX	 MagY	 MagZ	 AccelX	 AccelY	 AccelZ	 Yaw	 Pitch	 Roll	 Temperature	 Pressure	 Altitude
15313	  0.221	 -0.034	  0.321	  0.309	  0.706	 -9.737	 -0.007	 -0.004	 -0.008	 23.300	 98.936	 -99999.000
15363	  0.221	 -0.036	  0.325	  0.273	  0.739	 -9.717	 -0.006	 -0.000	 -0.003	 23.300	 98.924	 -99999.000
15413	  0.221	 -0.036	  0.328	  0.264	  0.766	 -9.708	 -0.004	  0.003	  0.000	 23.300	 98.936	 -99999.000
15463	  0.219	 -0.040	  0.325	  0.306	  0.807	 -9.688	 -0.002	  0.004	  0.005	 23.300	 98.936	 -99999.000
15513	  0.221	 -0.036	  0.327	  0.332	  0.699	 -9.692	 -0.001	  0.006	  0.009	 23.300	 98.936	 -99999.000
15563	  0.221	 -0.029	  0.322	  0.366	  0.716	 -9.681	  0.000	  0.007	  0.009	 23.300	 98.936	 -99999.000
15613	  0.221	 -0.039	  0.328	  0.372	  0.680	 -9.670	 -0.001	  0.004	  0.006	 23.300	 98.936	 -99999.000
15663	  0.221	 -0.030	  0.325	  0.403	  0.696	 -9.718	 -0.005	  0.000	  0.007	 23.300	 98.936	 -99999.000
15713	  0.222	 -0.031	  0.325	  0.375	  0.679	 -9.734	 -0.005	 -0.001	 -0.003	 23.300	 98.936	 -99999.000
15763	  0.221	 -0.035	  0.329	  0.341	  0.719	 -9.749	 -0.005	 -0.003	 -0.007	 23.300	 98.936	 -99999.000
15813	  0.223	 -0.033	  0.326	  0.281	  0.757	 -9.714	 -0.006	 -0.001	 -0.000	 23.300	 98.936	 -99999.000
15863	  0.221	 -0.035	  0.325	  0.297	  0.720	 -9.748	 -0.005	  0.001	 -0.002	 23.300	 98.931	 -99999.000
15913	  0.221	 -0.035	  0.328	  0.279	  0.779	 -9.711	 -0.004	  0.004	  0.005	 23.300	 98.936	 -99999.000
15963	  0.221	 -0.041	  0.337	  0.265	  0.757	 -9.701	 -0.002	  0.006	  0.000	 23.300	 98.936	 -99999.000
16013	  0.220	 -0.034	  0.327	  0.351	  0.701	 -9.694	 -0.001	  0.005	  0.013	 23.300	 98.936	 -99999.000
16063	  0.221	 -0.031	  0.329	  0.359	  0.690	 -9.737	 -0.003	  0.004	  0.004	 23.300	 98.936	 -99999.000
16113	  0.221	 -0.036	  0.325	  0.369	  0.683	 -9.739	 -0.004	  0.004	  0.002	 23.300	 98.924	 -99999.000
16163	  0.223	 -0.036	  0.324	  0.384	  0.659	 -9.706	 -0.005	  0.000	  0.004	 23.300	 98.936	 -99999.000
16213	  0.222	 -0.029	  0.324	  0.326	  0.720	 -9.709	 -0.005	 -0.001	 -0.003	 23.300	 98.936	 -99999.000
16263	  0.224	 -0.036	  0.328	  0.300	  0.716	 -9.731	 -0.005	  0.001	 -0.003	 23.300	 98.924	 -99999.000
16313	  0.222	 -0.034	  0.326	  0.300	  0.740	 -9.735	 -0.005	  0.002	  0.005	 23.300	 98.936	 -99999.000
16363	  0.221	 -0.036	  0.327	  0.312	  0.712	 -9.733	 -0.004	  0.003	 -0.003	 23.300	 98.924	 -99999.000
16413	  0.218	 -0.036	  0.326	  0.309	  0.760	 -9.718	 -0.003	  0.004	  0.002	 23.300	 98.936	 -99999.000
16463	  0.224	 -0.036	  0.326	  0.319	  0.709	 -9.717	 -0.003	  0.004	  0.009	 23.300	 98.936	 -99999.000
16513	  0.223	 -0.038	  0.327	  0.382	  0.696	 -9.734	 -0.003	  0.004	  0.001	 23.300	 98.936	 -99999.000
16563	  0.221	 -0.035	  0.329	  0.319	  0.692	 -9.725	 -0.004	  0.002	  0.004	 23.300	 98.931	 -99999.000
16613	  0.220	 -0.037	  0.329	  0.358	  0.703	 -9.712	 -0.004	  0.001	  0.005	 23.300	 98.936	 -99999.000
16663	  0.219	 -0.036	  0.329	  0.329	  0.721	 -9.700	 -0.004	 -0.001	 -0.000	 23.300	 98.924	 -99999.000
16713	  0.221	 -0.038	  0.326	  0.278	  0.726	 -9.707	 -0.006	  0.001	  0.001	 23.300	 98.936	 -99999.000
16763	  0.221	 -0.035	  0.325	  0.343	  0.710	 -9.737	 -0.003	 -0.000	  0.003	 23.300	 98.936	 -99999.000
16813	  0.221	 -0.034	  0.320	  0.321	  0.737	 -9.748	 -0.003	  0.001	 -0.003	 23.300	 98.936	 -99999.000
16863	  0.222	 -0.034	  0.329	  0.285	  0.769	 -9.743	 -0.003	  0.004	  0.005	 23.300	 98.924	 -99999.000
16913	  0.220	 -0.032	  0.327	  0.356	  0.704	 -9.712	 -0.002	  0.005	  0.007	 23.300	 98.947	 -99999.000
16963	  0.221	 -0.036	  0.327	  0.318	  0.711	 -9.716	 -0.002	  0.004	  0.001	 23.300	 98.929	 -99999.000
17013	  0.221	 -0.035	  0.328	  0.340	  0.705	 -9.718	 -0.003	  0.004	  0.003	 23.300	 98.936	 -99999.000
17063	  0.220	 -0.039	  0.335	  0.366	  0.681	 -9.737	 -0.005	  0.003	  0.004	 23.300	 98.924	 -99999.000
17113	  0.224	 -0.035	  0.329	  0.349	  0.702	 -9.709	 -0.005	  0.002	 -0.001	 23.300	 98.940	 -99999.000
17163	  0.220	 -0.032	  0.327	  0.338	  0.717	 -9.703	 -0.006	  0.002	 -0.001	 23.300	 98.936	 -99999.000
17213	  0.222	 -0.035	  0.325	  0.341	  0.724	 -9.693	 -0.005	  0.001	  0.002	 23.300	 98.936	 -99999.000
17263	  0.220	 -0.038	  0.324	  0.312	  0.756	 -9.744	 -0.003	  0.002	 -0.001	 23.300	 98.931	 -99999.000
17313	  0.220	 -0.036	  0.327	  0.307	  0.740	 -9.737	 -0.003	  0.002	  0.006	 23.300	 98.924	 -99999.000
17363	  0.222	 -0.034	  0.329	  0.321	  0.715	 -9.695	 -0.002	  0.003	  0.004	 23.300	 98.947	 -99999.000
17413	  0.220	 -0.035	  0.324	  0.314	  0.698	 -9.741	 -0.002	  0.003	  0.003	 23.300	 98.936	 -99999.000
17463	  0.220	 -0.039	  0.325	  0.322	  0.730	 -9.730	 -0.004	  0.003	  0.004	 23.300	 98.936	 -99999.000
17513	  0.219	 -0.035	  0.325	  0.365	  0.668	 -9.714	 -0.005	  0.004	  0.005	 23.300	 98.936	 -99999.000
17563	  0.220	 -0.037	  0.325	  0.335	  0.736	 -9.735	 -0.005	  0.003	  0.000	 23.300	 98.936	 -99999.000
