Time	 MagX	 MagY	 MagZ	 AccelX	 AccelY	 AccelZ	 Yaw	 Pitch	 Roll	 Temperature	 Pressure	 Altitude
5345	  0.509	  0.185	  0.398	  0.092	 -0.001	 -9.751	 -0.004	  0.002	  0.001	 32.800	 99.107	 -99999.000
5396	  0.510	  0.186	  0.398	  0.085	  0.005	 -9.770	 -0.004	  0.003	 -0.000	 32.800	 99.119	 -99999.000
5446	  0.511	  0.187	  0.401	  0.098	 -0.005	 -9.731	 -0.004	  0.002	  0.001	 32.800	 99.107	 -99999.000
5496	  0.509	  0.186	  0.396	  0.076	 -0.013	 -9.741	 -0.003	  0.002	  0.001	 32.800	 99.107	 -99999.000
5546	  0.507	  0.185	  0.400	  0.082	  0.002	 -9.752	 -0.003	  0.003	 -0.001	 32.800	 99.107	 -99999.000
5596	  0.507	  0.184	  0.398	  0.060	 -0.012	 -9.774	 -0.003	  0.003	 -0.000	 32.800	 99.107	 -99999.000
5646	  0.508	  0.185	  0.400	  0.088	 -0.012	 -9.770	 -0.002	  0.002	  0.000	 32.900	 99.119	 -99999.000
5696	  0.508	  0.183	  0.397	  0.081	 -0.001	 -9.729	 -0.002	  0.002	 -0.000	 32.800	 99.119	 -99999.000
5746	  0.510	  0.183	  0.403	  0.095	 -0.019	 -9.755	 -0.003	  0.003	  0.001	 32.800	 99.123	 -99999.000
5796	  0.509	  0.184	  0.399	  0.070	  0.013	 -9.740	 -0.004	  0.002	  0.000	 32.800	 99.107	 -99999.000
5846	  0.508	  0.196	  0.396	  0.093	 -0.011	 -9.756	 -0.004	  0.002	  0.001	 32.800	 99.107	 -99999.000
5896	  0.508	  0.186	  0.398	  0.085	 -0.031	 -9.767	 -0.003	  0.003	  0.000	 32.800	 99.107	 -99999.000
5946	  0.507	  0.189	  0.396	  0.076	  0.010	 -9.753	 -0.003	  0.003	 -0.001	 32.800	 99.119	 -99999.000
5996	  0.507	  0.185	  0.398	  0.053	  0.002	 -9.785	 -0.003	  0.003	  0.000	 32.800	 99.107	 -99999.000
6046	  0.510	  0.190	  0.396	  0.082	  0.014	 -9.764	 -0.004	  0.003	  0.001	 32.800	 99.112	 -99999.000
6096	  0.511	  0.187	  0.399	  0.081	 -0.029	 -9.784	 -0.004	  0.003	  0.000	 32.800	 99.107	 -99999.000
6146	  0.510	  0.190	  0.398	  0.053	 -0.013	 -9.761	 -0.004	  0.003	 -0.000	 32.800	 99.112	 -99999.000
6196	  0.509	  0.185	  0.399	  0.080	 -0.011	 -9.783	 -0.003	  0.003	 -0.000	 32.800	 99.107	 -99999.000
6246	  0.510	  0.185	  0.402	  0.082	 -0.004	 -9.726	 -0.004	  0.002	  0.001	 32.800	 99.112	 -99999.000
6296	  0.509	  0.187	  0.396	  0.062	  0.008	 -9.783	 -0.004	  0.002	  0.001	 32.800	 99.096	 -99999.000
6346	  0.511	  0.185	  0.401	  0.097	 -0.022	 -9.760	 -0.004	  0.002	  0.000	 32.800	 99.107	 -99999.000
6396	  0.511	  0.186	  0.397	  0.103	 -0.023	 -9.746	 -0.002	  0.002	 -0.000	 32.800	 99.107	 -99999.000
6445	  0.512	  0.190	  0.401	  0.085	 -0.012	 -9.758	 -0.003	  0.002	 -0.001	 32.800	 99.096	 -99999.000
6495	  0.510	  0.186	  0.400	  0.065	  0.003	 -9.748	 -0.002	  0.002	  0.001	 32.800	 99.107	 -99999.000
6545	  0.509	  0.185	  0.397	  0.096	 -0.026	 -9.771	 -0.004	  0.002	  0.001	 32.800	 99.107	 -99999.000
6595	  0.510	  0.185	  0.401	  0.061	  0.003	 -9.761	 -0.004	  0.003	  0.000	 32.800	 99.107	 -99999.000
6646	  0.507	  0.188	  0.397	  0.103	  0.011	 -9.741	 -0.004	  0.001	  0.001	 32.800	 99.107	 -99999.000
6695	  0.507	  0.185	  0.399	  0.070	 -0.009	 -9.755	 -0.003	  0.003	  0.001	 32.800	 99.096	 -99999.000
6745	  0.509	  0.187	  0.399	  0.071	  0.014	 -9.723	 -0.003	  0.002	  0.001	 32.800	 99.107	 -99999.000
