Time	 MagX	 MagY	 MagZ	 AccelX	 AccelY	 AccelZ	 Yaw	 Pitch	 Roll	 Temperature	 Pressure	 Altitude
18273	 -0.051	  0.358	  0.501	  7.042	 -1.084	 -6.687	 -0.002	  0.003	  0.000	 33.200	 99.125	 -99999.000
18323	 -0.051	  0.354	  0.495	  7.039	 -1.071	 -6.700	 -0.004	  0.003	  0.000	 33.200	 99.125	 -99999.000
18373	 -0.052	  0.360	  0.496	  7.007	 -1.070	 -6.700	 -0.004	  0.002	 -0.001	 33.200	 99.125	 -99999.000
18423	 -0.051	  0.355	  0.500	  7.028	 -1.077	 -6.693	 -0.003	  0.003	 -0.000	 33.100	 99.133	 -99999.000
18473	 -0.053	  0.362	  0.500	  7.021	 -1.087	 -6.730	 -0.002	  0.002	 -0.000	 33.200	 99.114	 -99999.000
18523	 -0.053	  0.355	  0.493	  7.039	 -1.092	 -6.674	 -0.003	  0.003	  0.001	 33.200	 99.125	 -99999.000
18573	 -0.051	  0.358	  0.498	  7.029	 -1.066	 -6.723	 -0.002	  0.003	 -0.000	 33.200	 99.125	 -99999.000
18623	 -0.051	  0.355	  0.500	  7.026	 -1.058	 -6.718	 -0.004	  0.003	  0.001	 33.100	 99.121	 -99999.000
18673	 -0.051	  0.356	  0.494	  7.028	 -1.061	 -6.668	 -0.004	  0.001	  0.001	 33.200	 99.137	 -99999.000
18723	 -0.050	  0.355	  0.495	  7.027	 -1.075	 -6.701	 -0.004	  0.002	  0.000	 33.200	 99.125	 -99999.000
18773	 -0.051	  0.355	  0.496	  7.036	 -1.081	 -6.689	 -0.003	  0.004	  0.000	 33.200	 99.137	 -99999.000
18823	 -0.050	  0.356	  0.502	  7.063	 -1.084	 -6.680	 -0.003	  0.005	  0.001	 33.200	 99.125	 -99999.000
18873	 -0.053	  0.355	  0.497	  7.031	 -1.080	 -6.699	 -0.003	  0.004	  0.001	 33.200	 99.114	 -99999.000
18923	 -0.052	  0.355	  0.496	  7.028	 -1.076	 -6.705	 -0.004	  0.003	  0.001	 33.200	 99.125	 -99999.000
18973	 -0.052	  0.357	  0.496	  7.042	 -1.090	 -6.691	 -0.003	  0.002	 -0.000	 33.200	 99.137	 -99999.000
19023	 -0.052	  0.361	  0.497	  7.023	 -1.094	 -6.698	 -0.003	  0.003	  0.001	 33.100	 99.121	 -99999.000
19073	 -0.052	  0.358	  0.500	  7.021	 -1.070	 -6.685	 -0.003	  0.002	 -0.000	 33.200	 99.125	 -99999.000
19123	 -0.051	  0.355	  0.497	  7.037	 -1.082	 -6.695	 -0.004	  0.003	  0.000	 33.100	 99.121	 -99999.000
19173	 -0.053	  0.355	  0.496	  7.044	 -1.062	 -6.712	 -0.005	  0.003	  0.000	 33.200	 99.125	 -99999.000
19223	 -0.053	  0.355	  0.497	  7.014	 -1.065	 -6.704	 -0.004	  0.003	  0.001	 33.100	 99.133	 -99999.000
19273	 -0.054	  0.356	  0.492	  7.019	 -1.085	 -6.688	 -0.003	  0.002	  0.000	 33.100	 99.121	 -99999.000
19323	 -0.051	  0.358	  0.498	  7.044	 -1.057	 -6.702	 -0.004	  0.003	 -0.000	 33.200	 99.125	 -99999.000
19373	 -0.053	  0.356	  0.497	  7.025	 -1.080	 -6.723	 -0.003	  0.002	 -0.000	 33.200	 99.114	 -99999.000
19423	 -0.050	  0.354	  0.498	  7.056	 -1.088	 -6.702	 -0.004	  0.002	 -0.000	 33.100	 99.121	 -99999.000
19473	 -0.052	  0.358	  0.495	  7.008	 -1.065	 -6.712	 -0.003	  0.003	 -0.000	 33.200	 99.125	 -99999.000
19523	 -0.050	  0.353	  0.494	  7.042	 -1.078	 -6.739	 -0.003	  0.003	  0.001	 33.200	 99.137	 -99999.000
19573	 -0.051	  0.356	  0.497	  7.030	 -1.081	 -6.712	 -0.003	  0.002	  0.000	 33.100	 99.121	 -99999.000
19623	 -0.053	  0.356	  0.498	  7.023	 -1.082	 -6.706	 -0.004	  0.002	  0.000	 33.200	 99.125	 -99999.000
19673	 -0.051	  0.357	  0.500	  7.024	 -1.083	 -6.674	 -0.002	  0.003	  0.002	 33.200	 99.125	 -99999.000
19723	 -0.050	  0.357	  0.496	  7.039	 -1.089	 -6.719	 -0.003	  0.002	  0.001	 33.200	 99.125	 -99999.000
19773	 -0.050	  0.353	  0.498	  7.027	 -1.050	 -6.670	 -0.004	  0.002	  0.000	 33.100	 99.121	 -99999.000
19823	 -0.050	  0.357	  0.495	  7.035	 -1.062	 -6.717	 -0.003	  0.002	  0.000	 33.200	 99.125	 -99999.000
19873	 -0.052	  0.356	  0.494	  7.022	 -1.056	 -6.701	 -0.005	  0.001	  0.001	 33.200	 99.137	 -99999.000
19923	 -0.052	  0.355	  0.497	  7.033	 -1.075	 -6.702	 -0.003	  0.003	 -0.000	 33.200	 99.125	 -99999.000
19973	 -0.051	  0.355	  0.496	  7.029	 -1.066	 -6.736	 -0.003	  0.002	  0.001	 33.200	 99.137	 -99999.000
20023	 -0.050	  0.356	  0.497	  7.036	 -1.062	 -6.698	 -0.004	  0.002	  0.000	 33.200	 99.125	 -99999.000
20073	 -0.052	  0.357	  0.496	  7.010	 -1.084	 -6.683	 -0.005	  0.004	  0.000	 33.200	 99.125	 -99999.000
20123	 -0.053	  0.355	  0.496	  7.010	 -1.082	 -6.701	 -0.003	  0.003	  0.000	 33.200	 99.114	 -99999.000
20173	 -0.052	  0.358	  0.496	  7.026	 -1.089	 -6.702	 -0.004	  0.004	  0.001	 33.100	 99.121	 -99999.000
20223	 -0.053	  0.357	  0.496	  7.023	 -1.079	 -6.701	 -0.004	  0.001	 -0.000	 33.200	 99.114	 -99999.000
20273	 -0.051	  0.354	  0.493	  7.023	 -1.071	 -6.673	 -0.004	  0.004	  0.001	 33.200	 99.148	 -99999.000
20323	 -0.051	  0.353	  0.493	  7.001	 -1.070	 -6.665	 -0.005	  0.004	  0.001	 33.200	 99.137	 -99999.000
20373	 -0.055	  0.354	  0.486	  7.019	 -1.081	 -6.656	 -0.003	  0.003	  0.001	 33.200	 99.125	 -99999.000
20423	 -0.053	  0.358	  0.493	  7.030	 -1.073	 -6.694	 -0.004	  0.003	  0.001	 33.100	 99.121	 -99999.000
20473	 -0.052	  0.355	  0.492	  7.036	 -1.096	 -6.734	 -0.003	  0.002	  0.000	 33.200	 99.137	 -99999.000
20523	 -0.053	  0.353	  0.487	  7.035	 -1.080	 -6.714	 -0.004	  0.002	  0.001	 33.200	 99.137	 -99999.000
20573	 -0.054	  0.355	  0.489	  7.016	 -1.072	 -6.727	 -0.003	  0.002	  0.000	 33.200	 99.125	 -99999.000
20623	 -0.052	  0.356	  0.494	  7.006	 -1.081	 -6.706	 -0.004	  0.002	  0.000	 33.200	 99.137	 -99999.000
20673	 -0.052	  0.355	  0.494	  7.025	 -1.070	 -6.684	 -0.003	  0.002	  0.000	 33.100	 99.121	 -99999.000
20723	 -0.051	  0.356	  0.489	  7.019	 -1.072	 -6.750	 -0.003	  0.002	  0.001	 33.200	 99.125	 -99999.000
20773	 -0.053	  0.359	  0.492	  7.037	 -1.071	 -6.666	 -0.002	  0.002	  0.001	 33.200	 99.125	 -99999.000
20823	 -0.054	  0.355	  0.493	  7.022	 -1.068	 -6.707	 -0.003	  0.003	 -0.000	 33.200	 99.125	 -99999.000
20873	 -0.054	  0.354	  0.490	  7.034	 -1.073	 -6.707	 -0.003	  0.003	  0.000	 33.200	 99.137	 -99999.000
20923	 -0.051	  0.356	  0.492	  7.036	 -1.056	 -6.681	 -0.003	  0.002	 -0.001	 33.200	 99.125	 -99999.000
20973	 -0.051	  0.365	  0.493	  7.016	 -1.102	 -6.725	 -0.004	  0.003	  0.001	 33.200	 99.125	 -99999.000
21023	 -0.054	  0.362	  0.495	  7.025	 -1.047	 -6.649	 -0.003	  0.003	 -0.000	 33.100	 99.121	 -99999.000
21073	 -0.055	  0.358	  0.493	  7.021	 -1.100	 -6.707	 -0.003	  0.003	 -0.000	 33.100	 99.121	 -99999.000
21123	 -0.051	  0.358	  0.496	  7.037	 -1.092	 -6.650	 -0.004	  0.004	  0.001	 33.200	 99.125	 -99999.000
21173	 -0.051	  0.355	  0.494	  7.006	 -1.094	 -6.707	 -0.004	  0.003	  0.000	 33.200	 99.125	 -99999.000
21223	 -0.054	  0.359	  0.495	  7.039	 -1.091	 -6.698	 -0.003	  0.003	  0.002	 33.200	 99.137	 -99999.000
21273	 -0.051	  0.359	  0.495	  7.026	 -1.078	 -6.684	 -0.004	  0.002	  0.000	 33.200	 99.125	 -99999.000
21323	 -0.053	  0.357	  0.495	  7.037	 -1.074	 -6.680	 -0.003	  0.002	  0.001	 33.200	 99.125	 -99999.000
21373	 -0.052	  0.356	  0.495	  7.031	 -1.081	 -6.726	 -0.003	  0.002	 -0.000	 33.200	 99.125	 -99999.000
21423	 -0.054	  0.358	  0.497	  7.007	 -1.068	 -6.713	 -0.003	  0.002	  0.001	 33.200	 99.137	 -99999.000
21473	 -0.053	  0.355	  0.497	  7.028	 -1.097	 -6.714	 -0.004	  0.003	 -0.000	 33.200	 99.125	 -99999.000
21523	 -0.052	  0.361	  0.494	  7.029	 -1.067	 -6.723	 -0.003	  0.003	  0.000	 33.200	 99.125	 -99999.000
21573	 -0.051	  0.356	  0.493	  7.003	 -1.065	 -6.713	 -0.003	  0.004	  0.000	 33.200	 99.125	 -99999.000
21623	 -0.051	  0.355	  0.497	  7.025	 -1.070	 -6.691	 -0.004	  0.001	  0.000	 33.100	 99.133	 -99999.000
21673	 -0.052	  0.360	  0.496	  7.015	 -1.067	 -6.674	 -0.003	  0.002	  0.000	 33.200	 99.137	 -99999.000
21723	 -0.053	  0.355	  0.492	  6.966	 -1.231	 -6.737	  0.004	  0.002	  0.001	 33.200	 99.125	 -99999.000
21773	 -0.054	  0.356	  0.494	  7.046	 -1.015	 -6.721	 -0.003	  0.001	  0.001	 33.200	 99.125	 -99999.000
21823	 -0.052	  0.361	  0.497	  7.082	 -1.076	 -6.762	 -0.005	  0.001	 -0.000	 33.200	 99.125	 -99999.000
21873	 -0.051	  0.357	  0.495	  6.986	 -1.100	 -6.667	 -0.003	  0.004	 -0.000	 33.200	 99.125	 -99999.000
21923	 -0.053	  0.355	  0.493	  7.061	 -1.040	 -6.646	 -0.002	  0.002	  0.000	 33.200	 99.114	 -99999.000
21973	 -0.053	  0.355	  0.497	  7.020	 -1.107	 -6.710	 -0.003	  0.002	  0.001	 33.200	 99.137	 -99999.000
22023	 -0.051	  0.358	  0.497	  7.048	 -1.059	 -6.707	 -0.003	  0.003	  0.001	 33.200	 99.114	 -99999.000
22073	 -0.053	  0.362	  0.496	  7.021	 -1.075	 -6.709	 -0.003	  0.003	 -0.001	 33.100	 99.121	 -99999.000
22123	 -0.055	  0.357	  0.496	  7.052	 -1.055	 -6.707	 -0.004	  0.002	 -0.001	 33.200	 99.125	 -99999.000
22172	 -0.052	  0.360	  0.497	  7.065	 -1.065	 -6.701	 -0.004	  0.004	  0.001	 33.200	 99.114	 -99999.000
22222	 -0.052	  0.358	  0.496	  7.002	 -1.062	 -6.732	 -0.003	  0.003	 -0.000	 33.200	 99.125	 -99999.000
22272	 -0.051	  0.358	  0.498	  7.003	 -1.092	 -6.686	 -0.003	  0.003	  0.001	 33.200	 99.114	 -99999.000
22322	 -0.051	  0.359	  0.495	  7.018	 -1.089	 -6.688	 -0.003	  0.002	 -0.001	 33.200	 99.114	 -99999.000
22372	 -0.052	  0.359	  0.496	  7.004	 -1.102	 -6.695	 -0.004	  0.002	  0.001	 33.200	 99.125	 -99999.000
22423	 -0.053	  0.355	  0.497	  7.033	 -1.070	 -6.701	 -0.003	  0.003	  0.001	 33.200	 99.125	 -99999.000
22472	 -0.052	  0.353	  0.498	  7.017	 -1.103	 -6.701	 -0.004	  0.002	  0.001	 33.200	 99.125	 -99999.000
22522	 -0.050	  0.356	  0.496	  7.019	 -1.066	 -6.673	 -0.003	  0.004	  0.001	 33.200	 99.125	 -99999.000
22573	 -0.052	  0.357	  0.495	  7.054	 -1.084	 -6.719	 -0.004	  0.002	 -0.000	 33.100	 99.121	 -99999.000
22622	 -0.051	  0.354	  0.497	  7.051	 -1.072	 -6.656	 -0.003	  0.003	  0.001	 33.200	 99.137	 -99999.000
22672	 -0.052	  0.362	  0.496	  7.029	 -1.072	 -6.685	 -0.005	  0.002	  0.001	 33.200	 99.137	 -99999.000
22722	 -0.051	  0.357	  0.492	  7.001	 -1.082	 -6.702	 -0.004	  0.003	  0.000	 33.200	 99.125	 -99999.000
22772	 -0.052	  0.355	  0.496	  7.034	 -1.093	 -6.673	 -0.003	  0.002	  0.001	 33.200	 99.114	 -99999.000
22822	 -0.052	  0.359	  0.496	  7.028	 -1.086	 -6.690	 -0.002	  0.003	 -0.000	 33.200	 99.125	 -99999.000
22872	 -0.050	  0.356	  0.495	  7.030	 -1.090	 -6.681	 -0.005	  0.003	  0.001	 33.200	 99.114	 -99999.000
22922	 -0.053	  0.358	  0.496	  7.015	 -1.079	 -6.699	 -0.004	  0.002	  0.000	 33.200	 99.125	 -99999.000
