Time	 MagX	 MagY	 MagZ	 AccelX	 AccelY	 AccelZ	 Yaw	 Pitch	 Roll	 Temperature	 Pressure	 Altitude
44637	 -0.022	 -0.140	  0.298	  1.243	 -1.161	 -10.437	 -0.019	 -0.140	 -0.321	 35.200	 98.833	 -99999.000
44687	 -0.013	 -0.132	  0.300	  0.860	 -0.746	 -10.828	 -0.191	 -0.525	 -0.308	 35.200	 98.818	 -99999.000
44737	  0.002	 -0.121	  0.301	  0.737	 -2.299	 -11.916	 -0.129	 -0.694	  0.125	 35.200	 98.818	 -99999.000
44787	  0.014	 -0.126	  0.300	  1.308	 -4.496	 -12.408	 -0.528	 -0.258	 -0.297	 35.200	 98.818	 -99999.000
44837	  0.016	 -0.129	  0.307	  1.090	 -1.271	 -9.900	 -0.288	  0.346	 -0.418	 35.200	 98.818	 -99999.000
44888	  0.019	 -0.124	  0.311	  3.293	 -3.095	 -9.709	  0.170	 -0.061	 -0.556	 35.200	 98.818	 -99999.000
44937	  0.031	 -0.117	  0.308	  1.911	 -2.665	 -9.756	 -0.326	 -0.553	 -0.926	 35.200	 98.818	 -99999.000
44988	  0.046	 -0.127	  0.312	  0.792	 -1.356	 -8.988	 -0.796	 -0.242	 -0.811	 35.200	 98.818	 -99999.000
45037	  0.052	 -0.138	  0.315	  0.662	 -0.639	 -8.989	 -0.851	  0.375	 -0.574	 35.200	 98.818	 -99999.000
45088	  0.046	 -0.143	  0.318	  1.350	 -0.463	 -8.402	 -0.357	  0.610	 -0.682	 35.200	 98.818	 -99999.000
45138	  0.034	 -0.134	  0.327	  3.799	 -3.163	 -10.161	  0.555	  0.682	 -0.326	 35.200	 98.829	 -99999.000
45187	  0.028	 -0.133	  0.332	  2.647	 -1.367	 -10.045	 -0.451	  0.291	 -0.531	 35.200	 98.829	 -99999.000
45237	  0.028	 -0.146	  0.328	  1.869	 -0.139	 -8.590	 -0.948	 -0.113	 -0.283	 35.200	 98.818	 -99999.000
45287	  0.035	 -0.146	  0.335	  1.797	 -0.549	 -11.394	 -0.571	 -0.485	 -0.099	 35.200	 98.818	 -99999.000
45337	  0.046	 -0.167	  0.331	  2.636	  0.362	 -10.053	 -0.628	 -0.660	 -0.275	 35.200	 98.818	 -99999.000
45387	  0.061	 -0.177	  0.327	 -1.492	  1.702	 -12.364	 -0.446	 -0.276	  0.272	 35.200	 98.818	 -99999.000
45437	  0.056	 -0.193	  0.325	  3.084	 -3.166	 -10.796	 -1.150	  0.233	 -0.189	 35.200	 98.829	 -99999.000
45488	  0.064	 -0.218	  0.319	  0.547	  0.825	 -8.748	 -1.245	 -0.657	 -0.410	 35.200	 98.829	 -99999.000
45538	  0.079	 -0.226	  0.309	 -0.276	  0.009	 -10.414	 -0.734	 -0.687	 -0.225	 35.200	 98.818	 -99999.000
45588	  0.088	 -0.249	  0.304	  0.053	  1.289	 -9.195	 -0.708	 -0.095	 -0.411	 35.200	 98.818	 -99999.000
45638	  0.094	 -0.255	  0.298	  0.915	  1.509	 -8.894	 -0.125	 -0.141	 -0.327	 35.200	 98.829	 -99999.000
45688	  0.100	 -0.244	  0.304	  0.995	  1.176	 -9.119	  0.141	 -0.182	 -0.532	 35.200	 98.829	 -99999.000
45738	  0.108	 -0.244	  0.297	  0.149	  1.707	 -9.309	  0.094	 -0.206	 -0.328	 35.200	 98.829	 -99999.000
45788	  0.112	 -0.242	  0.303	  0.023	  1.762	 -9.185	  0.010	  0.144	 -0.359	 35.200	 98.818	 -99999.000
45838	  0.113	 -0.233	  0.305	  0.090	  2.433	 -8.343	  0.223	  0.462	 -0.230	 35.200	 98.818	 -99999.000
45888	  0.107	 -0.233	  0.313	  0.495	  1.186	 -9.257	  0.516	  0.342	 -0.293	 35.200	 98.818	 -99999.000
45938	  0.104	 -0.228	  0.319	  0.427	  0.766	 -9.818	  0.101	  0.414	 -0.258	 35.200	 98.818	 -99999.000
45988	  0.097	 -0.225	  0.320	 -0.326	  2.711	 -8.787	  0.014	  0.494	 -0.349	 35.200	 98.829	 -99999.000
46038	  0.092	 -0.207	  0.329	  0.120	  1.840	 -9.726	  0.796	  0.564	 -0.133	 35.200	 98.806	 -99999.000
46088	  0.082	 -0.201	  0.335	  0.921	  0.014	 -10.383	  0.562	  0.529	 -0.363	 35.200	 98.829	 -99999.000
46138	  0.075	 -0.195	  0.339	  0.729	  1.010	 -9.434	  0.096	  0.243	 -0.623	 35.200	 98.818	 -99999.000
46188	  0.080	 -0.189	  0.342	 -0.088	  2.385	 -9.035	  0.313	 -0.147	 -0.487	 35.200	 98.818	 -99999.000
46238	  0.090	 -0.182	  0.343	  0.074	  0.199	 -10.720	  0.220	 -0.254	 -0.354	 35.200	 98.818	 -99999.000
46288	  0.090	 -0.185	  0.340	 -0.164	  0.952	 -10.078	 -0.210	  0.057	 -0.147	 35.200	 98.818	 -99999.000
46338	  0.090	 -0.188	  0.338	  0.460	  0.824	 -9.200	 -0.263	  0.080	 -0.309	 35.200	 98.818	 -99999.000
46388	  0.086	 -0.189	  0.339	  0.375	  2.015	 -8.454	 -0.020	  0.042	 -0.307	 35.200	 98.829	 -99999.000
46438	  0.091	 -0.177	  0.335	  0.632	  1.567	 -9.135	  0.022	 -0.101	 -0.206	 35.200	 98.818	 -99999.000
46488	  0.093	 -0.192	  0.336	  0.556	  1.306	 -9.850	 -0.092	 -0.190	 -0.031	 35.200	 98.829	 -99999.000
46538	  0.094	 -0.179	  0.334	  0.698	  0.858	 -10.253	 -0.218	 -0.149	  0.061	 35.200	 98.822	 -99999.000
46588	  0.098	 -0.192	  0.329	  0.741	  1.142	 -9.853	 -0.055	 -0.087	 -0.021	 35.200	 98.818	 -99999.000
46638	  0.100	 -0.187	  0.328	 -0.296	  1.028	 -10.489	  0.240	 -0.016	 -0.036	 35.200	 98.818	 -99999.000
46688	  0.097	 -0.185	  0.333	  0.460	  1.078	 -10.502	  0.172	  0.305	  0.189	 35.200	 98.818	 -99999.000
46738	  0.087	 -0.187	  0.333	  0.728	  0.189	 -10.145	  0.092	  0.149	  0.076	 35.200	 98.818	 -99999.000
46788	  0.090	 -0.181	  0.336	  0.506	 -0.189	 -10.255	  0.052	 -0.081	 -0.328	 35.200	 98.818	 -99999.000
46838	  0.090	 -0.184	  0.336	 -0.439	  1.329	 -9.350	  0.141	  0.061	 -0.249	 35.200	 98.810	 -99999.000
46888	  0.091	 -0.173	  0.338	  0.383	  0.420	 -9.529	  0.147	  0.111	 -0.205	 35.200	 98.818	 -99999.000
46938	  0.085	 -0.172	  0.339	  0.267	  1.134	 -8.858	 -0.099	  0.079	 -0.243	 35.200	 98.818	 -99999.000
46988	  0.091	 -0.169	  0.331	  0.721	  0.447	 -9.203	 -0.085	 -0.138	 -0.334	 35.200	 98.818	 -99999.000
47038	  0.091	 -0.172	  0.330	  0.396	  0.800	 -9.141	 -0.179	 -0.218	 -0.459	 35.200	 98.829	 -99999.000
47088	  0.100	 -0.172	  0.332	  0.207	  1.341	 -9.243	 -0.227	 -0.129	 -0.515	 35.200	 98.818	 -99999.000
47138	  0.103	 -0.173	  0.335	  0.322	  1.161	 -9.410	 -0.122	 -0.141	 -0.410	 35.200	 98.818	 -99999.000
47188	  0.106	 -0.169	  0.331	  0.478	  0.956	 -9.933	 -0.165	 -0.204	 -0.444	 35.200	 98.818	 -99999.000
47238	  0.113	 -0.167	  0.336	  0.024	  0.936	 -9.918	 -0.083	 -0.291	 -0.295	 35.200	 98.829	 -99999.000
47288	  0.125	 -0.165	  0.334	  0.650	 -1.075	 -10.698	 -0.232	 -0.396	 -0.323	 35.200	 98.818	 -99999.000
47338	  0.134	 -0.164	  0.331	 -0.672	  0.903	 -9.613	 -0.145	 -0.301	 -0.473	 35.200	 98.829	 -99999.000
47388	  0.138	 -0.162	  0.339	  0.063	  0.035	 -10.245	  0.073	 -0.009	 -0.259	 35.200	 98.818	 -99999.000
47438	  0.134	 -0.157	  0.340	  0.569	  0.160	 -9.605	 -0.013	  0.032	 -0.195	 35.200	 98.818	 -99999.000
47488	  0.137	 -0.150	  0.345	  0.959	 -1.076	 -10.286	  0.081	 -0.160	 -0.428	 35.200	 98.818	 -99999.000
47538	  0.146	 -0.149	  0.347	  0.057	 -0.062	 -9.880	 -0.018	 -0.119	 -0.568	 35.200	 98.818	 -99999.000
47588	  0.147	 -0.140	  0.350	  0.166	 -0.099	 -9.899	  0.131	 -0.063	 -0.467	 35.200	 98.806	 -99999.000
47637	  0.147	 -0.131	  0.354	 -0.301	  0.510	 -9.875	  0.208	  0.062	 -0.445	 35.100	 98.813	 -99999.000
47687	  0.145	 -0.127	  0.364	 -0.177	  0.708	 -9.718	  0.249	  0.280	 -0.336	 35.200	 98.818	 -99999.000
47738	  0.141	 -0.105	  0.371	  0.095	  0.422	 -9.739	  0.250	  0.228	 -0.354	 35.100	 98.813	 -99999.000
47787	  0.136	 -0.103	  0.377	 -0.222	  0.419	 -9.871	  0.278	  0.074	 -0.317	 35.100	 98.825	 -99999.000
47837	  0.133	 -0.096	  0.385	 -0.546	  0.368	 -10.210	  0.201	  0.044	 -0.335	 35.200	 98.829	 -99999.000
47888	  0.130	 -0.096	  0.390	 -0.554	  0.667	 -9.830	  0.028	  0.151	 -0.314	 35.100	 98.813	 -99999.000
47937	  0.126	 -0.098	  0.401	 -0.396	  0.896	 -9.457	  0.125	  0.045	 -0.187	 35.200	 98.818	 -99999.000
47987	  0.124	 -0.090	  0.409	 -0.172	 -0.165	 -10.200	  0.022	  0.006	 -0.226	 35.200	 98.818	 -99999.000
48037	  0.117	 -0.104	  0.415	 -0.459	  0.445	 -9.616	 -0.053	  0.102	 -0.298	 35.200	 98.818	 -99999.000
48087	  0.114	 -0.102	  0.424	 -0.224	  0.051	 -9.719	  0.053	  0.016	 -0.272	 35.100	 98.813	 -99999.000
48137	  0.111	 -0.106	  0.426	 -0.229	 -0.553	 -9.845	 -0.127	 -0.104	 -0.320	 35.200	 98.818	 -99999.000
48187	  0.113	 -0.118	  0.436	 -0.612	 -0.188	 -9.751	 -0.161	 -0.077	 -0.184	 35.200	 98.818	 -99999.000
48237	  0.111	 -0.136	  0.440	 -0.396	 -0.212	 -9.541	 -0.151	  0.100	 -0.224	 35.200	 98.818	 -99999.000
48287	  0.104	 -0.138	  0.439	 -0.036	 -0.598	 -9.478	  0.096	  0.079	 -0.229	 35.200	 98.818	 -99999.000
48337	  0.102	 -0.145	  0.453	 -0.115	 -0.428	 -9.694	  0.107	  0.010	 -0.263	 35.200	 98.818	 -99999.000
48387	  0.102	 -0.143	  0.455	  0.253	 -0.793	 -9.799	 -0.065	 -0.059	 -0.379	 35.200	 98.818	 -99999.000
48437	  0.104	 -0.153	  0.456	 -0.185	 -0.460	 -9.657	 -0.007	 -0.060	 -0.414	 35.100	 98.836	 -99999.000
48487	  0.103	 -0.152	  0.460	 -0.035	 -0.410	 -9.729	  0.096	  0.041	 -0.587	 35.200	 98.818	 -99999.000
48537	  0.103	 -0.145	  0.462	  0.004	 -0.536	 -9.827	  0.035	  0.191	 -0.642	 35.100	 98.813	 -99999.000
48587	  0.103	 -0.147	  0.465	  0.414	 -0.622	 -9.593	 -0.118	  0.062	 -0.807	 35.100	 98.813	 -99999.000
48637	  0.107	 -0.145	  0.458	 -0.191	 -0.191	 -9.808	 -0.112	  0.029	 -0.806	 35.200	 98.829	 -99999.000
48687	  0.110	 -0.142	  0.464	 -0.253	 -0.302	 -9.660	  0.015	  0.256	 -0.906	 35.100	 98.825	 -99999.000
48737	  0.104	 -0.129	  0.463	 -0.033	 -0.269	 -9.435	  0.222	  0.400	 -1.011	 35.100	 98.813	 -99999.000
48787	  0.097	 -0.112	  0.463	  0.151	 -0.457	 -9.181	  0.146	  0.258	 -1.029	 35.100	 98.825	 -99999.000
48837	  0.095	 -0.102	  0.452	 -0.192	  0.152	 -8.875	 -0.006	  0.008	 -0.878	 35.100	 98.813	 -99999.000
48887	  0.099	 -0.094	  0.459	  0.047	 -0.713	 -9.305	  0.119	 -0.138	 -0.721	 35.100	 98.813	 -99999.000
48937	  0.099	 -0.077	  0.456	 -0.007	 -0.141	 -9.593	  0.145	 -0.066	 -0.760	 35.100	 98.813	 -99999.000
48987	  0.100	 -0.061	  0.452	 -0.168	 -0.918	 -10.348	  0.159	 -0.001	 -0.627	 35.200	 98.818	 -99999.000
49037	  0.095	 -0.045	  0.448	  0.021	  0.003	 -10.119	 -0.007	  0.312	 -0.683	 35.200	 98.818	 -99999.000
49087	  0.083	 -0.041	  0.446	  0.011	  0.058	 -9.860	 -0.021	  0.273	 -0.691	 35.100	 98.825	 -99999.000
49137	  0.073	 -0.032	  0.444	 -0.294	  0.951	 -9.592	 -0.028	  0.269	 -0.797	 35.100	 98.825	 -99999.000
49187	  0.065	 -0.020	  0.437	 -0.055	  0.521	 -10.121	  0.098	  0.135	 -0.719	 35.100	 98.825	 -99999.000
49237	  0.058	 -0.012	  0.436	 -0.480	  0.405	 -10.124	  0.035	  0.046	 -0.498	 35.100	 98.813	 -99999.000
49287	  0.057	 -0.013	  0.428	 -0.395	  0.391	 -9.936	 -0.107	 -0.108	 -0.405	 35.100	 98.825	 -99999.000
49337	  0.060	 -0.006	  0.425	 -0.193	  0.349	 -9.882	 -0.024	 -0.044	 -0.420	 35.100	 98.825	 -99999.000
49387	  0.060	  0.003	  0.421	 -0.233	  0.407	 -9.602	  0.106	 -0.107	 -0.382	 35.200	 98.829	 -99999.000
49437	  0.062	 -0.001	  0.421	 -0.367	  0.422	 -9.781	  0.079	 -0.217	 -0.276	 35.100	 98.825	 -99999.000
49487	  0.065	  0.010	  0.412	 -0.345	  0.252	 -9.796	 -0.064	 -0.440	 -0.166	 35.200	 98.829	 -99999.000
49537	  0.081	  0.002	  0.412	 -1.008	  0.158	 -10.184	 -0.190	 -0.472	 -0.104	 35.100	 98.813	 -99999.000
49587	  0.086	  0.000	  0.406	 -1.164	  0.631	 -9.828	 -0.063	 -0.052	 -0.067	 35.100	 98.825	 -99999.000
49637	  0.088	  0.001	  0.411	 -0.167	  0.067	 -9.975	 -0.016	 -0.095	 -0.052	 35.100	 98.836	 -99999.000
59313	  0.250	  0.213	  0.570	 -1.687	 -0.728	 -9.766	 -0.276	  0.730	  0.619	 35.100	 98.817	  0.252
59362	  0.230	  0.197	  0.576	 -0.921	 -1.165	 -9.904	 -0.422	  0.714	  0.611	 35.100	 98.817	  0.252
59412	  0.213	  0.167	  0.576	 -0.781	 -0.500	 -9.730	 -0.647	  0.526	  0.785	 35.100	 98.821	 -0.114
59462	  0.200	  0.138	  0.580	 -0.375	 -0.383	 -9.723	 -0.301	  0.511	  0.843	 35.100	 98.828	 -0.754
59512	  0.192	  0.127	  0.581	  0.327	 -0.001	 -9.720	 -0.279	  0.106	  0.736	 35.100	 98.828	 -0.754
59562	  0.199	  0.117	  0.566	 -0.864	  0.347	 -9.443	 -0.016	 -0.333	  0.784	 35.100	 98.817	  0.252
59612	  0.217	  0.105	  0.555	 -0.866	  0.202	 -9.161	  0.110	 -0.482	  0.719	 35.100	 98.817	  0.252
59662	  0.220	  0.097	  0.540	 -1.550	 -0.464	 -9.817	  0.083	 -0.194	  0.337	 35.100	 98.821	 -0.114
59712	  0.221	  0.095	  0.533	 -1.593	  0.428	 -9.340	 -0.066	 -0.172	  0.253	 35.100	 98.817	  0.252
59762	  0.218	  0.091	  0.524	 -1.561	  0.283	 -9.804	 -0.149	 -0.131	  0.260	 35.100	 98.817	  0.252
59812	  0.220	  0.084	  0.525	 -1.395	  0.754	 -9.227	 -0.097	  0.079	  0.072	 35.100	 98.817	  0.252
59862	  0.207	  0.083	  0.526	 -1.345	  0.430	 -9.670	  0.024	  0.317	 -0.014	 35.100	 98.817	  0.252
59912	  0.193	  0.081	  0.527	 -0.843	  0.463	 -9.484	 -0.069	  0.211	 -0.053	 35.100	 98.817	  0.252
59962	  0.188	  0.079	  0.521	 -0.494	  0.621	 -9.967	  0.132	  0.057	  0.013	 35.100	 98.812	  0.709
60012	  0.185	  0.081	  0.519	 -0.516	  0.139	 -10.322	  0.003	 -0.270	  0.145	 35.100	 98.828	 -0.754
60062	  0.187	  0.087	  0.516	 -0.869	  0.394	 -10.227	 -0.034	 -0.328	  0.027	 35.100	 98.828	 -0.754
60112	  0.197	  0.083	  0.508	 -1.264	  0.628	 -9.746	  0.025	 -0.333	 -0.076	 35.100	 98.817	  0.252
60162	  0.201	  0.090	  0.499	 -1.383	  0.208	 -9.478	  0.062	 -0.332	 -0.111	 35.100	 98.805	  1.349
60212	  0.205	  0.085	  0.489	 -1.928	  0.199	 -9.479	  0.024	 -0.282	 -0.108	 35.100	 98.817	  0.252
60262	  0.210	  0.084	  0.480	 -1.803	  0.100	 -9.315	  0.022	 -0.084	 -0.015	 35.100	 98.817	  0.252
60312	  0.204	  0.083	  0.484	 -1.120	  0.729	 -8.461	  0.038	  0.212	  0.324	 35.100	 98.817	  0.252
60362	  0.199	  0.085	  0.483	 -1.868	 -0.374	 -8.922	  0.086	 -0.131	 -0.126	 35.100	 98.828	 -0.754
60412	  0.193	  0.095	  0.484	 -1.357	  0.087	 -9.156	 -0.160	  0.202	 -0.060	 35.100	 98.828	 -0.754
60462	  0.182	  0.082	  0.481	 -1.401	 -0.554	 -11.361	  0.026	  0.122	 -0.078	 35.100	 98.839	 -1.759
60512	  0.171	  0.085	  0.483	 -2.951	  1.875	 -15.559	  0.186	  0.461	 -0.112	 35.100	 98.817	  0.252
60562	  0.168	  0.099	  0.473	  0.494	  0.232	 -13.195	  0.452	 -0.099	 -0.049	 35.100	 98.824	 -0.388
60612	  0.189	  0.105	  0.447	  1.750	 -0.224	 -4.793	  0.435	 -1.219	  0.056	 35.100	 98.817	  0.252
60662	  0.226	  0.106	  0.422	  0.405	 -1.628	  1.062	 -0.579	 -1.630	 -0.171	 35.100	 98.828	 -0.754
60712	  0.227	  0.083	  0.419	 -3.802	 -0.740	 -1.977	 -1.178	 -0.219	 -0.484	 35.100	 98.817	  0.252
60762	  0.189	  0.060	  0.449	 -5.652	  3.245	 -9.257	 -0.638	  2.029	 -0.027	 35.100	 98.817	  0.252
60812	  0.112	  0.061	  0.491	 -3.102	  2.631	 -17.226	 -0.048	  2.383	  0.290	 35.100	 98.812	  0.709
60862	  0.072	  0.048	  0.499	  1.269	  1.875	 -21.136	 -0.121	  0.196	  0.391	 35.100	 98.817	  0.252
60912	  0.118	  0.059	  0.487	  0.439	 -0.937	 -12.791	  0.550	 -1.845	 -0.067	 35.100	 98.817	  0.252
60962	  0.163	  0.071	  0.460	 -0.918	 -0.314	 -2.548	  0.060	 -1.322	 -0.305	 35.100	 98.828	 -0.754
61012	  0.180	  0.065	  0.448	  0.488	  0.113	  2.039	  0.178	 -0.172	 -0.132	 35.100	 98.817	  0.252
61062	  0.160	  0.061	  0.458	 -1.264	  0.969	 -5.685	 -0.419	  1.203	  0.389	 35.100	 98.817	  0.252
61112	  0.103	  0.047	  0.482	 -2.243	  1.184	 -14.895	 -0.141	  1.717	  0.269	 35.100	 98.824	 -0.388
61162	  0.062	  0.041	  0.491	 -1.276	 -0.052	 -19.311	 -0.244	  0.638	 -0.124	 35.100	 98.817	  0.252
61212	  0.071	  0.034	  0.491	 -0.410	  2.331	 -14.721	  0.063	 -0.820	  0.123	 35.100	 98.824	 -0.388
61262	  0.114	  0.043	  0.472	  0.967	  0.332	 -6.819	  0.481	 -1.691	  0.104	 35.100	 98.817	  0.252
61312	  0.158	  0.048	  0.453	 -1.319	  1.529	 -1.633	  0.216	 -1.092	  0.279	 35.100	 98.824	 -0.388
61362	  0.168	  0.047	  0.451	 -2.886	 -0.871	 -4.168	 -0.112	  0.218	  0.285	 35.100	 98.812	  0.709
61412	  0.131	  0.042	  0.470	 -3.493	  2.340	 -13.949	  0.144	  1.962	 -0.315	 35.100	 98.812	  0.709
61462	  0.087	  0.053	  0.479	 -0.588	 -0.695	 -19.461	  0.211	  0.235	 -0.179	 35.100	 98.828	 -0.754
61512	  0.134	  0.060	  0.461	 -0.482	  0.983	 -12.030	  0.094	 -1.963	  0.671	 35.100	 98.824	 -0.388
61562	  0.176	  0.068	  0.442	 -0.951	  0.843	 -6.554	  0.454	 -0.327	 -0.186	 35.100	 98.812	  0.709
61612	  0.176	  0.080	  0.434	  0.910	  1.688	 -3.777	  0.139	 -0.057	  0.167	 35.100	 98.828	 -0.754
61663	  0.183	  0.069	  0.430	 -0.709	 -1.155	 -1.550	 -0.130	 -0.356	  0.132	 35.100	 98.828	 -0.754
61712	  0.160	  0.063	  0.441	 -8.423	 -2.218	 -13.964	 -0.539	  1.755	 -0.221	 35.100	 98.828	 -0.754
61763	  0.090	  0.052	  0.466	  4.550	  1.520	 -21.298	  0.049	  1.706	  0.155	 35.100	 98.828	 -0.754
61813	  0.131	  0.067	  0.450	  0.627	  0.587	 -1.152	  0.837	 -2.931	  0.600	 35.100	 98.828	 -0.754
61862	  0.174	  0.066	  0.430	 -7.663	  0.485	 -5.131	 -0.750	  0.573	 -0.090	 35.100	 98.828	 -0.754
61912	  0.116	  0.049	  0.460	  4.148	  4.053	 -17.416	 -0.050	  2.399	 -0.200	 35.100	 98.828	 -0.754
61963	  0.145	  0.048	  0.449	 -1.433	 -0.230	 -1.010	 -0.099	 -3.807	  0.579	 35.100	 98.824	 -0.388
62013	  0.159	  0.045	  0.441	 -4.311	  1.705	 -15.830	 -0.583	  2.694	 -0.586	 35.100	 98.828	 -0.754
62063	  0.159	  0.037	  0.438	  2.368	 -1.136	  2.183	  0.380	 -3.151	  0.847	 35.100	 98.824	 -0.388
62113	  0.141	  0.053	  0.451	 -3.643	  2.092	 -20.295	 -0.192	  4.082	 -1.188	 35.100	 98.828	 -0.754
62163	  0.120	  0.047	  0.453	  5.458	 -0.355	  2.289	 -0.065	 -3.329	  1.045	 35.100	 98.828	 -0.754
62213	  0.139	  0.059	  0.448	 -3.931	 -3.599	 -19.710	  0.237	  3.370	 -1.131	 35.100	 98.817	  0.252
62263	  0.118	  0.046	  0.459	 -0.190	  6.721	 -5.628	  0.047	 -1.760	  1.115	 35.100	 98.824	 -0.388
62313	  0.124	  0.071	  0.445	 -1.257	 -4.365	 -8.983	 -0.069	  0.349	 -0.781	 35.100	 98.817	  0.252
62363	  0.130	  0.056	  0.449	 -2.024	  2.676	 -11.346	  0.416	  0.292	  0.221	 35.100	 98.824	 -0.388
62413	  0.116	  0.075	  0.446	 -0.142	 -1.621	 -9.761	  0.066	  0.754	 -0.142	 35.100	 98.828	 -0.754
62463	  0.123	  0.068	  0.448	 -0.614	  0.836	 -6.732	  0.097	 -1.027	  0.627	 35.100	 98.828	 -0.754
62513	  0.145	  0.072	  0.448	 -1.480	 -1.496	 -8.951	 -0.245	  0.013	  0.008	 35.100	 98.824	 -0.388
62563	  0.132	  0.062	  0.453	 -1.261	  0.271	 -9.087	 -0.390	  0.206	 -0.180	 35.100	 98.824	 -0.388
62613	  0.130	  0.052	  0.454	 -1.887	  0.547	 -11.279	 -0.059	  0.203	 -0.126	 35.100	 98.824	 -0.388
62663	  0.117	  0.053	  0.464	 -2.200	  2.255	 -16.761	 -0.003	  1.170	  0.231	 35.100	 98.812	  0.709
62713	  0.113	  0.063	  0.457	  4.609	 -4.574	 -0.928	  0.451	 -1.547	  0.130	 35.100	 98.828	 -0.754
62763	  0.189	  0.064	  0.434	 -13.394	 -4.787	 -10.424	 -0.636	 -0.488	  0.006	 35.100	 98.839	 -1.759
62813	  0.082	  0.043	  0.479	  3.882	  5.681	 -18.600	 -0.561	  4.757	 -0.597	 35.100	 98.817	  0.252
62863	  0.054	  0.034	  0.482	  7.174	  1.783	 -3.228	  0.219	 -2.514	  0.262	 35.100	 98.828	 -0.754
62913	  0.110	  0.053	  0.462	 -7.077	 -5.268	 -17.282	  0.052	 -0.215	  0.090	 35.100	 98.812	  0.709
62963	  0.120	  0.037	  0.469	 -2.409	  5.231	 -6.228	  0.433	 -0.588	  0.771	 35.100	 98.824	 -0.388
63013	  0.098	  0.050	  0.461	  4.578	 -3.350	 -6.706	 -0.981	  0.177	 -1.367	 35.100	 98.828	 -0.754
63063	  0.163	  0.023	  0.458	 -8.565	  7.874	 -7.961	  1.190	 -1.583	  1.144	 35.100	 98.812	  0.709
63113	  0.086	  0.069	  0.467	  9.660	 -1.519	 -11.996	  1.126	  3.718	 -2.102	 35.100	 98.824	 -0.388
63163	  0.098	  0.082	  0.462	 -2.968	  2.804	  1.704	  0.915	 -4.551	  1.757	 35.100	 98.824	 -0.388
63213	  0.136	  0.097	  0.443	 -3.555	 -3.221	 -23.413	 -0.921	  2.846	 -1.249	 35.100	 98.824	 -0.388
63263	  0.101	  0.065	  0.455	  4.139	  1.961	  0.983	 -0.756	 -1.969	  0.798	 35.100	 98.824	 -0.388
63313	  0.178	  0.059	  0.437	 -14.038	  0.050	 -16.385	  0.227	 -0.802	  0.178	 35.100	 98.812	  0.709
63363	  0.154	  0.059	  0.445	  4.404	 -0.350	 -0.875	 -0.036	  0.225	 -0.402	 35.100	 98.824	 -0.388
