Time	 MagX	 MagY	 MagZ	 AccelX	 AccelY	 AccelZ	 Yaw	 Pitch	 Roll	 Temperature	 Pressure	 Altitude
16131	  0.060	 -0.161	  0.331	  0.153	 -0.011	 -9.639	 -0.003	  0.003	  0.004	 27.000	 99.285	 -99999.000
16181	  0.059	 -0.162	  0.327	  0.187	 -0.044	 -9.603	 -0.003	  0.003	  0.005	 27.000	 99.285	 -99999.000
16231	  0.056	 -0.157	  0.329	  0.154	  0.010	 -9.656	 -0.003	  0.002	  0.002	 27.000	 99.279	 -99999.000
16281	  0.059	 -0.154	  0.331	  0.132	  0.025	 -9.635	 -0.004	  0.003	  0.007	 27.000	 99.290	 -99999.000
16331	  0.058	 -0.165	  0.329	  0.190	 -0.103	 -9.660	 -0.002	  0.002	  0.004	 27.000	 99.285	 -99999.000
16381	  0.060	 -0.166	  0.327	  0.080	  0.039	 -9.706	 -0.008	  0.003	  0.003	 27.000	 99.285	 -99999.000
16431	  0.058	 -0.153	  0.323	  0.012	  0.022	 -9.692	 -0.001	  0.009	  0.006	 27.000	 99.274	 -99999.000
16481	  0.060	 -0.159	  0.330	  0.250	  0.032	 -9.582	 -0.006	  0.004	  0.008	 27.000	 99.290	 -99999.000
16531	  0.059	 -0.162	  0.330	  0.176	 -0.085	 -9.656	 -0.001	  0.000	  0.004	 27.000	 99.285	 -99999.000
16581	  0.060	 -0.163	  0.330	  0.145	  0.030	 -9.684	 -0.003	  0.003	  0.002	 27.000	 99.290	 -99999.000
16631	  0.059	 -0.159	  0.330	  0.177	 -0.030	 -9.658	 -0.002	  0.002	  0.008	 27.000	 99.290	 -99999.000
16681	  0.058	 -0.162	  0.327	  0.190	 -0.081	 -9.654	 -0.004	  0.005	  0.002	 27.000	 99.274	 -99999.000
16731	  0.060	 -0.162	  0.330	  0.151	  0.003	 -9.575	 -0.003	  0.003	  0.007	 27.000	 99.290	 -99999.000
16781	  0.059	 -0.157	  0.326	  0.252	 -0.017	 -9.787	 -0.006	  0.002	  0.001	 27.000	 99.279	 -99999.000
16834	  0.059	 -0.161	  0.330	  0.088	  0.024	 -9.557	 -0.004	  0.004	  0.007	 27.000	 99.274	 -99999.000
16881	  0.060	 -0.153	  0.331	  0.195	 -0.153	 -9.662	 -0.002	  0.001	  0.004	 27.000	 99.285	 -99999.000
16931	  0.059	 -0.167	  0.331	  0.176	  0.045	 -9.593	 -0.004	  0.002	  0.002	 27.000	 99.290	 -99999.000
16981	  0.059	 -0.158	  0.332	  0.143	 -0.017	 -9.689	 -0.001	  0.003	  0.007	 27.000	 99.279	 -99999.000
17031	  0.057	 -0.155	  0.332	  0.080	  0.020	 -9.314	 -0.004	  0.006	 -0.000	 27.000	 99.285	 -99999.000
17081	  0.058	 -0.161	  0.323	  0.164	  0.198	 -9.498	  0.002	  0.002	  0.008	 27.000	 99.279	 -99999.000
17131	  0.059	 -0.162	  0.327	  0.152	 -0.193	 -9.694	 -0.002	  0.002	  0.003	 27.000	 99.290	 -99999.000
17181	  0.058	 -0.158	  0.329	  0.152	  0.025	 -9.761	 -0.002	  0.003	  0.002	 27.000	 99.290	 -99999.000
17231	  0.059	 -0.166	  0.331	  0.175	  0.100	 -9.628	 -0.003	  0.002	  0.007	 27.000	 99.290	 -99999.000
17280	  0.058	 -0.161	  0.329	  0.135	 -0.188	 -9.649	 -0.000	  0.002	  0.009	 27.000	 99.290	 -99999.000
17330	  0.059	 -0.161	  0.332	  0.183	 -0.001	 -9.643	 -0.007	  0.004	 -0.002	 27.000	 99.290	 -99999.000
17380	  0.061	 -0.160	  0.323	  0.141	  0.037	 -9.685	 -0.003	  0.002	  0.009	 27.000	 99.290	 -99999.000
17430	  0.058	 -0.159	  0.330	  0.177	 -0.159	 -9.656	 -0.002	  0.002	  0.005	 27.000	 99.290	 -99999.000
17481	  0.059	 -0.158	  0.329	  0.147	  0.058	 -9.644	 -0.004	  0.003	  0.003	 27.000	 99.285	 -99999.000
17530	  0.059	 -0.156	  0.329	  0.210	 -0.012	 -9.639	 -0.004	  0.002	  0.008	 27.000	 99.294	 -99999.000
17580	  0.061	 -0.161	  0.333	  0.175	  0.014	 -9.256	  0.004	  0.002	  0.003	 27.000	 99.290	 -99999.000
17630	  0.056	 -0.162	  0.328	  0.210	  0.121	 -9.571	 -0.007	  0.004	  0.006	 27.000	 99.290	 -99999.000
17680	  0.056	 -0.163	  0.328	  0.156	 -0.131	 -9.692	 -0.000	 -0.001	  0.004	 27.000	 99.279	 -99999.000
17730	  0.060	 -0.161	  0.330	  0.163	  0.024	 -9.719	 -0.004	  0.002	 -0.000	 27.000	 99.290	 -99999.000
17780	  0.061	 -0.162	  0.329	  0.205	  0.050	 -9.653	 -0.005	  0.003	  0.009	 27.000	 99.290	 -99999.000
17830	  0.058	 -0.158	  0.327	  0.182	 -0.229	 -9.641	 -0.003	  0.002	  0.003	 27.000	 99.279	 -99999.000
17880	  0.058	 -0.161	  0.325	  0.128	  0.041	 -9.608	 -0.005	  0.004	  0.001	 27.000	 99.279	 -99999.000
17930	  0.061	 -0.153	  0.329	  0.152	  0.006	 -9.698	 -0.003	  0.002	  0.008	 27.000	 99.279	 -99999.000
17980	  0.059	 -0.160	  0.327	  0.178	 -0.175	 -9.579	 -0.005	  0.001	  0.003	 27.000	 99.279	 -99999.000
18030	  0.060	 -0.158	  0.330	  0.144	  0.075	 -9.652	 -0.003	  0.004	  0.004	 27.000	 99.279	 -99999.000
18080	  0.057	 -0.160	  0.325	  0.222	 -0.026	 -9.663	 -0.003	  0.003	  0.007	 27.000	 99.283	 -99999.000
18130	  0.057	 -0.153	  0.329	  0.111	 -0.197	 -9.722	 -0.002	  0.003	  0.002	 27.000	 99.279	 -99999.000
18180	  0.057	 -0.159	  0.323	  0.052	  0.096	 -9.962	 -0.008	  0.002	  0.005	 27.000	 99.294	 -99999.000
18230	  0.061	 -0.159	  0.331	  0.192	 -0.067	 -9.581	 -0.003	  0.002	  0.010	 27.000	 99.267	 -99999.000
18281	  0.059	 -0.164	  0.323	  0.222	 -0.062	 -9.560	 -0.003	  0.002	  0.001	 27.000	 99.294	 -99999.000
18331	  0.059	 -0.159	  0.332	  0.118	  0.149	 -9.593	 -0.003	  0.004	  0.004	 27.000	 99.290	 -99999.000
18381	  0.059	 -0.164	  0.332	  0.193	 -0.127	 -9.710	 -0.003	  0.001	  0.007	 27.000	 99.279	 -99999.000
18431	  0.059	 -0.156	  0.329	  0.176	 -0.071	 -9.664	 -0.003	  0.001	  0.001	 27.000	 99.290	 -99999.000
18480	  0.057	 -0.161	  0.328	  0.163	  0.093	 -9.600	 -0.004	  0.002	  0.006	 27.000	 99.294	 -99999.000
18530	  0.058	 -0.161	  0.329	  0.175	 -0.119	 -9.615	 -0.002	  0.003	  0.005	 27.000	 99.294	 -99999.000
18581	  0.058	 -0.159	  0.330	  0.159	  0.010	 -9.623	 -0.004	  0.003	  0.003	 27.000	 99.279	 -99999.000
18631	  0.060	 -0.162	  0.330	  0.173	 -0.042	 -9.658	 -0.001	  0.003	  0.006	 27.000	 99.279	 -99999.000
18681	  0.059	 -0.159	  0.327	  0.147	 -0.024	 -9.656	 -0.003	  0.001	  0.004	 27.000	 99.294	 -99999.000
18731	  0.059	 -0.161	  0.331	  0.145	 -0.005	 -9.612	 -0.004	  0.002	  0.004	 27.000	 99.290	 -99999.000
18781	  0.058	 -0.159	  0.329	  0.187	 -0.080	 -9.784	 -0.003	  0.005	  0.006	 27.000	 99.283	 -99999.000
18832	  0.059	 -0.159	  0.330	  0.147	 -0.030	 -9.687	 -0.003	  0.003	  0.005	 27.000	 99.283	 -99999.000
18881	  0.060	 -0.160	  0.331	  0.102	 -0.055	 -9.709	 -0.006	  0.001	  0.005	 27.000	 99.283	 -99999.000
18932	  0.059	 -0.151	  0.327	  0.156	  0.016	 -9.553	 -0.004	  0.001	  0.005	 27.000	 99.294	 -99999.000
18981	  0.059	 -0.155	  0.324	  0.203	 -0.034	 -9.742	 -0.005	  0.004	  0.002	 27.000	 99.283	 -99999.000
19031	  0.060	 -0.160	  0.327	  0.226	  0.038	 -9.631	 -0.004	  0.003	  0.006	 27.000	 99.279	 -99999.000
19081	  0.058	 -0.162	  0.329	  0.166	 -0.030	 -9.642	 -0.004	  0.004	  0.004	 27.000	 99.294	 -99999.000
19131	  0.059	 -0.162	  0.332	  0.134	 -0.005	 -9.625	 -0.004	  0.003	  0.004	 27.000	 99.283	 -99999.000
19181	  0.058	 -0.155	  0.327	  0.163	  0.004	 -9.669	 -0.001	  0.002	  0.005	 27.000	 99.283	 -99999.000
19231	  0.056	 -0.161	  0.328	  0.163	 -0.033	 -9.694	 -0.004	  0.004	  0.004	 27.000	 99.279	 -99999.000
19281	  0.060	 -0.159	  0.325	  0.156	 -0.022	 -9.624	 -0.002	  0.002	  0.005	 27.000	 99.294	 -99999.000
19331	  0.059	 -0.160	  0.331	  0.171	 -0.022	 -9.676	 -0.004	  0.002	  0.006	 27.000	 99.283	 -99999.000
19381	  0.058	 -0.157	  0.329	  0.161	 -0.031	 -9.643	 -0.004	  0.002	  0.004	 27.000	 99.283	 -99999.000
19431	  0.059	 -0.159	  0.329	  0.154	 -0.021	 -9.640	 -0.004	  0.002	  0.004	 27.000	 99.279	 -99999.000
19481	  0.058	 -0.160	  0.327	  0.175	 -0.017	 -9.669	 -0.003	  0.002	  0.005	 27.000	 99.283	 -99999.000
19531	  0.059	 -0.165	  0.322	  0.162	 -0.051	 -9.618	 -0.004	  0.003	  0.005	 27.000	 99.294	 -99999.000
19581	  0.059	 -0.160	  0.330	  0.158	 -0.019	 -9.682	 -0.003	  0.003	  0.005	 27.000	 99.294	 -99999.000
19631	  0.056	 -0.162	  0.331	  0.172	 -0.029	 -9.643	 -0.004	  0.002	  0.005	 27.000	 99.283	 -99999.000
19681	  0.060	 -0.160	  0.329	  0.194	 -0.041	 -9.678	 -0.004	  0.003	  0.005	 27.000	 99.283	 -99999.000
19731	  0.059	 -0.163	  0.327	  0.158	 -0.037	 -9.689	 -0.003	  0.003	  0.004	 27.000	 99.283	 -99999.000
19781	  0.060	 -0.159	  0.329	  0.186	 -0.063	 -9.591	 -0.002	  0.002	  0.006	 27.100	 99.287	 -99999.000
19831	  0.058	 -0.162	  0.330	  0.163	 -0.027	 -9.714	 -0.003	  0.003	  0.004	 27.000	 99.283	 -99999.000
19881	  0.060	 -0.159	  0.326	  0.184	 -0.036	 -9.585	 -0.003	  0.003	  0.006	 27.000	 99.283	 -99999.000
19931	  0.059	 -0.161	  0.329	  0.161	 -0.038	 -9.656	 -0.001	  0.002	  0.005	 27.100	 99.283	 -99999.000
19981	  0.058	 -0.158	  0.329	  0.161	 -0.039	 -9.618	 -0.004	  0.003	  0.004	 27.000	 99.283	 -99999.000
20031	  0.058	 -0.160	  0.329	  0.180	 -0.008	 -9.727	 -0.003	  0.002	  0.005	 27.000	 99.294	 -99999.000
20082	  0.060	 -0.156	  0.330	  0.170	 -0.046	 -9.600	 -0.004	  0.003	  0.005	 27.000	 99.294	 -99999.000
20131	  0.060	 -0.158	  0.324	  0.138	 -0.013	 -9.658	 -0.004	  0.002	  0.004	 27.000	 99.283	 -99999.000
20181	  0.062	 -0.160	  0.325	  0.172	 -0.011	 -9.634	 -0.004	  0.004	  0.006	 27.000	 99.272	 -99999.000
20231	  0.060	 -0.158	  0.320	  0.165	 -0.056	 -9.604	 -0.002	  0.003	  0.004	 27.000	 99.283	 -99999.000
20281	  0.057	 -0.162	  0.329	  0.172	 -0.030	 -9.692	 -0.005	  0.003	  0.005	 27.000	 99.283	 -99999.000
20331	  0.058	 -0.157	  0.326	  0.170	 -0.028	 -9.657	 -0.002	  0.002	  0.005	 27.100	 99.283	 -99999.000
20381	  0.060	 -0.161	  0.330	  0.187	 -0.040	 -9.632	 -0.003	  0.004	  0.004	 27.100	 99.283	 -99999.000
20431	  0.058	 -0.153	  0.328	  0.168	 -0.030	 -9.661	 -0.004	  0.003	  0.005	 27.100	 99.287	 -99999.000
20481	  0.060	 -0.163	  0.323	  0.206	 -0.046	 -9.628	 -0.004	  0.002	  0.004	 27.000	 99.283	 -99999.000
20531	  0.060	 -0.160	  0.326	  0.138	 -0.001	 -9.656	 -0.004	  0.003	  0.004	 27.000	 99.272	 -99999.000
20581	  0.059	 -0.160	  0.332	  0.183	 -0.049	 -9.608	 -0.004	  0.005	  0.005	 27.100	 99.287	 -99999.000
20631	  0.059	 -0.157	  0.330	  0.158	 -0.020	 -9.665	 -0.003	  0.002	  0.005	 27.100	 99.287	 -99999.000
20681	  0.059	 -0.161	  0.331	  0.158	 -0.044	 -9.654	 -0.002	  0.003	  0.005	 27.100	 99.294	 -99999.000
20731	  0.059	 -0.158	  0.330	  0.150	 -0.148	 -9.624	 -0.002	  0.001	  0.003	 27.000	 99.294	 -99999.000
20781	  0.059	 -0.159	  0.329	  0.166	  0.035	 -9.692	 -0.003	  0.002	  0.004	 27.100	 99.272	 -99999.000
20831	  0.062	 -0.162	  0.332	  0.137	 -0.060	 -9.637	 -0.004	  0.003	  0.008	 27.100	 99.283	 -99999.000
20881	  0.058	 -0.163	  0.329	  0.151	 -0.041	 -9.709	 -0.005	  0.002	  0.004	 27.100	 99.287	 -99999.000
20931	  0.059	 -0.163	  0.330	  0.177	  0.007	 -9.600	 -0.003	  0.004	  0.005	 27.100	 99.283	 -99999.000
20981	  0.059	 -0.159	  0.326	  0.179	 -0.064	 -9.622	 -0.003	  0.003	  0.006	 27.100	 99.287	 -99999.000
21031	  0.060	 -0.161	  0.332	  0.134	 -0.029	 -9.608	 -0.004	  0.003	  0.005	 27.100	 99.276	 -99999.000
21081	  0.060	 -0.162	  0.330	  0.178	 -0.028	 -9.656	 -0.003	  0.002	  0.005	 27.000	 99.283	 -99999.000
21131	  0.059	 -0.163	  0.332	  0.167	 -0.040	 -9.676	 -0.004	  0.002	  0.004	 27.100	 99.265	 -99999.000
21181	  0.060	 -0.160	  0.327	  0.158	 -0.010	 -9.648	 -0.003	  0.003	  0.004	 27.100	 99.287	 -99999.000
21231	  0.059	 -0.163	  0.331	  0.179	 -0.036	 -9.684	 -0.002	  0.002	  0.006	 27.000	 99.294	 -99999.000
21281	  0.057	 -0.157	  0.329	  0.169	 -0.065	 -9.678	 -0.002	  0.002	  0.004	 27.100	 99.287	 -99999.000
32633	  0.059	 -0.163	  0.329	  0.142	 -0.043	 -9.687	 -0.003	  0.003	  0.004	 27.200	 99.286	 -0.098
32683	  0.060	 -0.154	  0.327	  0.185	  0.009	 -9.604	 -0.004	  0.003	  0.003	 27.100	 99.281	  0.352
32733	  0.059	 -0.159	  0.332	  0.163	 -0.025	 -9.659	 -0.003	  0.004	  0.005	 27.200	 99.297	 -1.086
32783	  0.059	 -0.158	  0.332	  0.142	 -0.070	 -9.648	 -0.003	  0.003	  0.004	 27.100	 99.286	 -0.098
32833	  0.060	 -0.162	  0.331	  0.172	  0.006	 -9.650	 -0.004	  0.002	  0.005	 27.200	 99.286	 -0.098
32883	  0.059	 -0.154	  0.327	  0.157	 -0.048	 -9.649	 -0.003	  0.002	  0.005	 27.200	 99.270	  1.341
32933	  0.057	 -0.160	  0.333	  0.164	 -0.046	 -9.649	 -0.004	  0.003	  0.005	 27.200	 99.286	 -0.098
32983	  0.059	 -0.157	  0.332	  0.171	 -0.017	 -9.577	 -0.004	  0.002	  0.005	 27.100	 99.286	 -0.098
33033	  0.060	 -0.157	  0.332	  0.154	 -0.031	 -9.624	 -0.003	  0.003	  0.004	 27.200	 99.286	 -0.098
33083	  0.058	 -0.157	  0.330	  0.161	 -0.023	 -9.686	 -0.004	  0.004	  0.005	 27.200	 99.286	 -0.098
33133	  0.058	 -0.159	  0.329	  0.163	 -0.028	 -9.621	 -0.003	  0.003	  0.004	 27.200	 99.274	  0.981
33183	  0.059	 -0.160	  0.335	  0.152	 -0.037	 -9.642	 -0.003	  0.002	  0.005	 27.200	 99.286	 -0.098
33233	  0.057	 -0.162	  0.330	  0.195	 -0.019	 -9.631	 -0.002	  0.003	  0.005	 27.100	 99.281	  0.352
33283	  0.058	 -0.164	  0.332	  0.163	 -0.013	 -9.655	 -0.002	  0.003	  0.004	 27.100	 99.286	 -0.098
33333	  0.058	 -0.160	  0.327	  0.125	 -0.013	 -9.650	 -0.002	  0.003	  0.007	 27.200	 99.286	 -0.098
33383	  0.058	 -0.151	  0.332	  0.150	 -0.054	 -9.684	 -0.006	  0.003	  0.003	 27.100	 99.286	 -0.098
33433	  0.059	 -0.154	  0.325	  0.160	  0.002	 -9.570	 -0.004	  0.003	  0.005	 27.200	 99.286	 -0.098
33483	  0.059	 -0.161	  0.326	  0.176	 -0.029	 -9.677	 -0.003	  0.002	  0.003	 27.200	 99.286	 -0.098
33533	  0.058	 -0.162	  0.327	  0.092	  0.126	 -9.417	  0.003	  0.002	  0.008	 27.100	 99.281	  0.352
33583	  0.059	 -0.159	  0.332	  0.140	 -0.051	 -9.699	  0.004	 -0.000	  0.012	 27.200	 99.297	 -1.086
33633	  0.061	 -0.157	  0.332	  0.108	  0.326	 -9.457	  0.024	 -0.004	  0.008	 27.200	 99.286	 -0.098
33683	  0.059	 -0.157	  0.333	  0.194	  0.059	 -9.578	 -0.003	  0.002	  0.005	 27.200	 99.286	 -0.098
33733	  0.058	 -0.157	  0.330	  0.186	 -0.036	 -9.649	 -0.003	  0.003	  0.004	 27.100	 99.281	  0.352
33783	  0.060	 -0.161	  0.330	  0.165	 -0.035	 -9.645	 -0.005	  0.001	  0.005	 27.100	 99.286	 -0.098
33833	  0.059	 -0.164	  0.333	  0.187	 -0.035	 -9.633	 -0.005	  0.004	  0.003	 27.200	 99.286	 -0.098
33883	  0.056	 -0.161	  0.330	  0.136	 -0.032	 -9.634	 -0.006	  0.001	 -0.004	 27.200	 99.286	 -0.098
33933	  0.058	 -0.162	  0.333	  0.065	 -0.033	 -9.648	  0.006	  0.002	  0.012	 27.200	 99.274	  0.981
33983	  0.062	 -0.157	  0.330	  0.364	  0.918	 -9.199	  0.646	 -0.320	  0.082	 27.200	 99.290	 -0.457
34033	  0.066	 -0.139	  0.339	  0.123	  0.342	 -9.188	  1.630	 -0.418	  0.488	 27.200	 99.297	 -1.086
34083	  0.088	 -0.098	  0.336	 -0.160	 -1.891	 -9.204	  1.637	 -1.175	 -0.657	 27.200	 99.286	 -0.098
34133	  0.130	 -0.073	  0.331	 -2.524	 -3.044	  0.370	  1.432	 -0.328	  0.194	 27.200	 99.286	 -0.098
34183	  0.145	 -0.055	  0.329	 -1.404	 -2.054	 -11.620	 -0.033	 -1.231	 -0.174	 27.200	 99.274	  0.981
34233	  0.171	 -0.063	  0.310	 -3.645	 -1.460	 -10.504	 -0.894	 -0.848	 -0.015	 27.200	 99.274	  0.981
34283	  0.179	 -0.072	  0.313	 -3.021	 -1.465	 -14.133	 -1.070	  0.989	  0.184	 27.200	 99.290	 -0.457
34333	  0.148	 -0.084	  0.338	 -1.277	 -2.346	 -11.602	 -1.325	  2.611	 -0.733	 27.200	 99.290	 -0.457
34383	  0.122	 -0.085	  0.362	 -2.009	 -4.022	 -1.434	  0.676	  1.608	 -0.797	 27.200	 99.286	 -0.098
34433	  0.114	 -0.056	  0.385	  2.661	 -1.808	 -11.416	  0.416	 -0.091	 -0.303	 27.200	 99.274	  0.981
34483	  0.142	 -0.039	  0.407	  1.004	 -0.558	 -10.609	 -0.634	 -1.366	 -0.214	 27.200	 99.297	 -1.086
34533	  0.175	 -0.041	  0.423	  1.863	 -0.872	 -13.171	 -1.243	 -0.526	 -0.269	 27.200	 99.274	  0.981
34583	  0.180	 -0.067	  0.472	 -0.047	 -0.087	 -10.722	 -1.464	 -0.603	  0.280	 27.200	 99.279	  0.531
34633	  0.171	 -0.100	  0.510	 -1.789	 -1.251	 -9.187	 -1.505	  0.132	  0.398	 27.200	 99.286	 -0.098
34683	  0.145	 -0.184	  0.534	 -1.910	  1.856	 -9.239	 -1.452	  0.323	  0.427	 27.200	 99.279	  0.531
34733	  0.124	 -0.237	  0.536	 -2.470	  0.426	 -9.249	  0.191	 -0.486	  0.277	 27.200	 99.290	 -0.457
34783	  0.108	 -0.271	  0.534	 -3.751	  2.152	 -7.678	  0.628	  0.468	  0.692	 27.200	 99.286	 -0.098
34833	  0.056	 -0.266	  0.542	  0.034	  0.562	 -13.283	  1.258	  0.710	  1.321	 27.200	 99.279	  0.531
34883	  0.014	 -0.258	  0.553	  0.906	  0.393	 -8.735	  1.022	  0.626	  0.609	 27.200	 99.274	  0.981
34933	 -0.014	 -0.266	  0.550	  1.545	  0.344	 -8.453	  0.494	  0.049	  0.709	 27.200	 99.286	 -0.098
34983	 -0.022	 -0.266	  0.550	  1.707	  0.208	 -10.968	 -0.012	 -0.074	  0.713	 27.200	 99.286	 -0.098
35033	 -0.044	 -0.301	  0.545	  1.049	 -0.451	 -8.524	  0.115	 -0.079	  1.005	 27.200	 99.274	  0.981
35083	 -0.056	 -0.321	  0.536	  0.709	  0.512	 -10.165	 -0.301	 -0.210	  1.734	 27.200	 99.274	  0.981
35133	 -0.085	 -0.358	  0.517	  0.179	  0.529	 -9.920	 -0.939	  0.421	  1.559	 27.200	 99.286	 -0.098
35183	 -0.110	 -0.409	  0.481	  0.869	  0.427	 -7.264	 -1.030	 -0.078	 -0.203	 27.200	 99.279	  0.531
35233	 -0.096	 -0.456	  0.453	 -2.375	  1.839	 -7.014	 -0.626	  0.288	  0.125	 27.200	 99.279	  0.531
35283	 -0.116	 -0.454	  0.430	 -0.471	  2.079	 -7.683	  0.093	  0.636	  0.811	 27.200	 99.279	  0.531
35333	 -0.124	 -0.463	  0.408	  0.035	  0.684	 -11.554	 -1.043	  0.329	  0.234	 27.200	 99.274	  0.981
35383	 -0.127	 -0.487	  0.367	 -0.788	  2.363	 -8.883	 -1.107	  0.218	  0.849	 27.200	 99.290	 -0.457
35433	 -0.138	 -0.477	  0.341	  0.883	  2.169	 -8.812	 -0.450	 -0.148	  0.656	 27.200	 99.290	 -0.457
35483	 -0.138	 -0.472	  0.333	  0.089	  2.882	 -9.685	 -0.157	 -0.340	  0.813	 27.200	 99.267	  1.610
35533	 -0.142	 -0.461	  0.326	  0.310	  3.011	 -9.251	 -0.402	 -0.258	  1.010	 27.200	 99.279	  0.531
35583	 -0.156	 -0.445	  0.308	  0.803	  3.170	 -8.542	 -0.371	 -0.318	  1.145	 27.200	 99.279	  0.531
35633	 -0.165	 -0.431	  0.303	  0.881	  4.018	 -8.386	 -0.166	 -0.328	  1.348	 27.200	 99.279	  0.531
35683	 -0.176	 -0.410	  0.304	  2.690	  3.652	 -8.073	  0.260	 -0.631	  1.190	 27.200	 99.279	  0.531
35734	 -0.180	 -0.386	  0.321	  1.317	  3.701	 -8.403	  0.529	 -0.523	  1.017	 27.200	 99.286	 -0.098
35783	 -0.189	 -0.363	  0.336	  1.352	  3.809	 -9.633	  0.554	  0.039	  1.450	 27.200	 99.290	 -0.457
35834	 -0.223	 -0.334	  0.332	  1.634	  2.642	 -9.134	  0.472	  0.715	  1.554	 27.200	 99.279	  0.531
35884	 -0.261	 -0.317	  0.327	  2.961	  1.780	 -10.345	 -0.004	  0.876	  1.400	 27.200	 99.279	  0.531
35934	 -0.294	 -0.313	  0.299	  4.693	  1.512	 -9.078	 -0.734	  0.894	  0.812	 27.200	 99.301	 -1.446
35984	 -0.302	 -0.323	  0.281	  5.013	  1.805	 -8.827	 -0.750	  0.181	 -0.058	 27.200	 99.279	  0.531
36034	 -0.290	 -0.346	  0.264	  4.280	  2.747	 -7.819	 -0.346	 -0.350	 -0.836	 27.200	 99.290	 -0.457
36084	 -0.264	 -0.379	  0.257	  3.084	  2.651	 -7.229	  0.102	 -0.674	 -1.350	 27.200	 99.279	  0.531
36134	 -0.217	 -0.404	  0.265	  0.912	  2.919	 -8.046	  0.613	 -0.850	 -1.382	 27.200	 99.294	 -0.817
36184	 -0.175	 -0.416	  0.281	  0.587	  2.962	 -7.428	  0.919	 -0.968	 -0.815	 27.200	 99.279	  0.531
36234	 -0.127	 -0.405	  0.304	 -0.371	  1.162	 -8.807	  1.308	 -1.001	 -0.768	 27.200	 99.279	  0.531
36284	 -0.090	 -0.404	  0.327	 -1.960	  0.789	 -9.938	  0.790	 -0.436	 -0.599	 27.200	 99.279	  0.531
36334	 -0.057	 -0.395	  0.336	 -1.741	  0.920	 -9.087	  1.049	 -0.609	  0.093	 27.200	 99.290	 -0.457
36384	 -0.037	 -0.375	  0.361	 -0.874	 -0.839	 -11.743	  0.602	 -0.340	  0.244	 27.200	 99.267	  1.610
36434	 -0.028	 -0.384	  0.354	 -0.595	 -0.324	 -10.142	 -0.874	  0.192	 -0.186	 27.200	 99.267	  1.610
36484	 -0.022	 -0.380	  0.349	 -1.945	  1.939	 -8.903	  0.286	 -0.178	  0.089	 27.200	 99.279	  0.531
36533	 -0.021	 -0.380	  0.351	 -0.963	  0.389	 -9.730	 -0.277	  0.231	  0.175	 27.200	 99.283	  0.172
36584	 -0.019	 -0.368	  0.351	 -1.397	  1.266	 -8.229	  0.558	 -0.015	  0.315	 27.200	 99.279	  0.531
36634	 -0.019	 -0.356	  0.359	 -0.495	 -0.045	 -10.430	  0.193	 -0.348	  0.472	 27.200	 99.279	  0.531
36684	 -0.014	 -0.355	  0.364	 -0.485	  0.539	 -8.695	  0.119	 -0.157	  0.157	 27.200	 99.283	  0.172
